Fighter_Id,Full Name,Ht.,Wt.,Reach,Stance
b5f670b3107420b1,Frankie Perez,"5' 11""",155,73,Orthodox
9e5ef683064f9dcc,Chris Wade,"5' 10""",155,70,Orthodox
4619de6b6eb3960a,James Mulheron,"5' 10""",243,73,Orthodox
4ee16e3ec4f5f875,Neil Seery,"5' 4""",125,64,Orthodox
3bd5f3713e2f04ae,Charlie Ward,"5' 11""",170,--,Orthodox
ffd07aa9a1d853e5,Leslie Smith,"5' 9""",135,66,Orthodox
cf3f2ea88b3ffbe5,Daniel Omielanczuk,"6' 0""",247,74,Southpaw
1edc63b08c1058d6,Travis Browne,"6' 6""",255,79,Orthodox
da5fbda0368aa1c0,Jesse Taylor,"6' 0""",170,73,Orthodox
ec52f97e0892ba1c,Nick Roehrick,"6' 2""",205,--,Orthodox
91ae4fd95536fb0e,Tom Gallicchio,"5' 10""",170,--,Southpaw
fe6db6e8cd8d7deb,Joachim Christensen,"6' 3""",205,76,Orthodox
8b8733f5d79916eb,Dennis Siver,"5' 6""",145,70,Orthodox
863043b36d75dc26,Johnny Case,"5' 10""",155,72,Orthodox
cd52d6f403b61647,Josh Stansbury,"6' 2""",205,74,Orthodox
b9878142404f9e3d,Dong Hyun Kim,"6' 2""",170,76,Southpaw
3c8c821cf5967642,Tarec Saffiedine,"5' 10""",170,70,Switch
2bab9959c5c3681c,Kwan Ho Kwak,"5' 5""",135,--,Switch
938d6139f4a0eb51,Dominique Steele,"5' 10""",170,74,Orthodox
b0b4106fbaf9078b,Kiichi Kunimoto,"5' 10""",170,71,Orthodox
d0643c25e44d149b,Jim Wallhead,"5' 10""",170,--,Orthodox
26ae63367d222af1,Alex Nicholson,"6' 4""",185,77,Orthodox
90efd09dcf44976c,Chris Camozzi,"6' 2""",185,75,Orthodox
e5cd4ff6a44874e5,Reza Madadi,"5' 11""",155,73,Orthodox
5b146e726bca71d0,Nicholas Musoke,"6' 0""",170,75,Orthodox
6146e3ecce522fa5,Michael McBride,"6' 1""",155,--,Orthodox
960e23b76f91b0ed,Cindy Dandois,"5' 7""",135,--,Orthodox
6b2c7089023e54fc,Joe Proctor,"5' 10""",155,72,Orthodox
d313529688db621a,Roy Nelson,"6' 0""",263,73,Orthodox
ce3bb77d0a2403ef,Rashid Magomedov,"5' 9""",155,70,Orthodox
b1d06ed438651ca1,Augusto Mendes,"5' 6""",135,65,Orthodox
95fb81f2f0a38481,Nathan Coy,"5' 10""",170,69,Southpaw
aa9862a4004f1fb0,Anthony Johnson,"6' 2""",205,78,Orthodox
742fa0928eacb223,Gegard Mousasi,"6' 2""",185,76,Orthodox
4bdab2ed8de06016,Patrick Cote,"5' 11""",170,75,Orthodox
bfed4bc413a3efa1,Mike de la Torre,"5' 11""",145,71,Orthodox
eedd17b17f17ffb8,Brad Pickett,"5' 6""",135,68,Orthodox
bed9c053b4de1820,Scott Askham,"6' 3""",185,75,Southpaw
235123f139816175,Rony Jason,"5' 7""",145,73,Orthodox
ab5c622e7bbc7106,Garreth McLellan,"6' 1""",185,72,Southpaw
cf2ad1574b363f26,Sam Sicilia,"5' 8""",145,67,Orthodox
2108d19a3a417032,Alex Ricci,"5' 11""",155,--,Orthodox
ea79ea1007210907,Reginaldo Vieira,"5' 7""",135,65,Orthodox
dffe747fd4dbf3a0,Phillipe Nover,"5' 9""",145,72,Orthodox
73d94285465f4100,Roan Carneiro,"5' 11""",170,76,Orthodox
50ccc3b715fcc437,Michinori Tanaka,"5' 5""",135,67,Orthodox
e04431032c654b57,Daniel Jolly,"6' 1""",205,75,Orthodox
504c543e16ce624d,JC Cottrell,"5' 9""",155,--,Orthodox
01671847968cab02,Viktor Pesta,"6' 3""",240,77,Orthodox
51915c3ed303577a,Jocelyn Jones-Lybarger,"5' 7""",115,64,Orthodox
89a28d856ea449d0,Ronda Rousey,"5' 7""",135,66,Orthodox
c5cb40a63a95f4b5,Brandon Thatch,"6' 2""",170,74,Switch
4bbefabef0c2c707,Cole Miller,"6' 1""",145,73,Orthodox
cd1e10c0d8d0fb10,James Moontasri,"5' 10""",170,71,Switch
e327c936e6dd5a5e,Takeya Mizugaki,"5' 7""",135,69,Orthodox
01cd6ac0675cc11d,Fredy Serrano,"5' 3""",125,65,Orthodox
411db32b241c3df7,Tim Kennedy,"5' 11""",185,74,Orthodox
7612011f2a5ce6cd,Valerie Letourneau,"5' 7""",115,68,Orthodox
d2a831f6853a7cc2,Zach Makovsky,"5' 4""",125,64,Southpaw
5109772a0e2f1594,Sean O'Connell,"6' 1""",205,74,Orthodox
917f08ee170f2c4b,Joseph Gigliotti,"5' 11""",185,--,Orthodox
21c45b34d65c2a32,Tiago dos Santos e Silva,"5' 9""",145,70,Orthodox
485db931b8168bb1,Keith Berish,"6' 0""",205,--,Orthodox
16a3914296cb06fa,Brendan O'Reilly,"5' 7""",170,69,Orthodox
c2a7107883bf4b4a,Elvis Mutapcic,"6' 0""",185,72,Orthodox
2e4866128676d02c,Kyle Noke,"6' 1""",170,76,Southpaw
1810cf4625b4df6d,Yusuke Kasuya,"5' 7""",155,--,Southpaw
d733968929f9154f,Seo Hee Ham,"5' 2""",115,62,Southpaw
4255dfd5be46fdaf,Richard Walsh,"6' 0""",170,73,Orthodox
e033a92471543c1b,Jonathan Meunier,"6' 3""",170,--,Switch
6207e59980389975,Geane Herrera,"5' 5""",125,66,Orthodox
f25073893cf0ee80,Guangyou Ning,"5' 4""",145,64,Southpaw
9d8277c0016dc302,Yao Zhikui,"5' 5""",125,64,Orthodox
753c70453c13c712,Ryan Bader,"6' 2""",205,74,Orthodox
435fa781c73cba68,Manvel Gamburyan,"5' 5""",135,67,Orthodox
a5734219279b1c93,Magnus Cedenblad,"6' 5""",185,79,Orthodox
245df6a248fcd79c,Ali Bagautinov,"5' 4""",125,65,Orthodox
eef9be884f58d6f0,Anna Elmose,"5' 3""",115,--,Orthodox
f4ff13e3303c6eeb,Milana Dudieva,"5' 3""",135,--,Orthodox
0273470039e3daa2,Heather Clark,"5' 6""",115,64,Orthodox
315511d55d9937a2,Erik Perez,"5' 8""",135,68,Orthodox
8ff63c1f2d3dc6a1,Erick Montano,"6' 0""",170,73,Orthodox
b113d835c988693a,Jason Novelli,"6' 0""",155,--,Orthodox
2c8280d95c208420,Chris Avila,"5' 10""",145,--,Orthodox
7bf30ff74fd47d17,Dan Henderson,"5' 11""",185,74,Orthodox
f4ed932e3dd2e583,Albert Tumenov,"5' 11""",170,73,Orthodox
58ca6b9e41be609c,Lukasz Sajewski,"5' 8""",155,71,Orthodox
a3a37e0f5109511c,Tamdan McCrory,"6' 4""",185,76,Switch
d2a73daccb248ca4,Cody East,"6' 3""",245,--,Orthodox
c56ad53946e537e3,Kelly Faszholz,"5' 8""",135,--,Orthodox
575677ef98189b21,Antonio Silva,"6' 4""",264,82,Orthodox
37b156b9c3c4f167,Hector Urbina,"5' 11""",170,73,Orthodox
524d8b90eeb3f318,Glaico Franca Moreira,"6' 0""",155,77,Orthodox
5c3579a291341adc,Kenny Robertson,"5' 10""",170,74,Orthodox
04797624ca8d16a3,Maximo Blanco,"5' 8""",145,71,Orthodox
e5074741e1c5f516,Augusto Montano,"6' 1""",170,73,Orthodox
775f6853893e741b,Leonardo Guimaraes,"6' 0""",185,--,Orthodox
b4748c86028b3836,Joey Gomez,"5' 10""",155,71,Orthodox
a988230b4b29d271,Caio Magalhaes,"6' 1""",185,73,Orthodox
8663cbf3302dc139,Sean Spencer,"5' 10""",170,74,Orthodox
83e037669d5db7ef,Josh Barnett,"6' 3""",250,78,Orthodox
42d148c32dc3b41d,Tae Hyun Bang,"5' 9""",155,71,Switch
a221d749ff5821a1,Leandro Issa,"5' 7""",135,69,Orthodox
eb7ccb941c644ad3,Leandro Silva,"5' 9""",155,72,Orthodox
f4b48d25abc4ca82,Kevin Casey,"5' 11""",185,77,Southpaw
3920a66ca4eec020,Shane Campbell,"6' 0""",155,71,Orthodox
4ada257dbf441149,Rick Story,"5' 9""",170,71,Southpaw
409ad03057035617,Elizabeth Phillips,"5' 6""",135,65,Orthodox
717d98be19ae7f58,Lorenz Larkin,"5' 11""",170,72,Orthodox
653fc746426321dc,Alberto Uda,"6' 3""",185,--,Orthodox
21aea564f0fd4291,Horacio Gutierrez,"5' 10""",145,--,
6161a87b26c358a5,Tatsuya Kawajiri,"5' 7""",145,69,Orthodox
477c7c7bbe4346f7,Francisco Rivera,"5' 8""",135,70,Orthodox
4e1f2424863bdde2,Michael Graves,"5' 10""",170,71,Orthodox
e40d56a59d9e6572,Cesar Arzamendia,"5' 11""",155,--,Orthodox
7fd6b68d1b4c97ea,Jim Alers,"5' 9""",145,71,Orthodox
07844b1f058aa299,Michael McDonald,"5' 9""",135,70,Orthodox
77136edf051e6ab4,Josh Samman,"6' 3""",185,79,Orthodox
18037d576f9db97f,Cristina Stanciu,"5' 3""",115,--,Orthodox
af02d53ce4ac55b7,Cody Pfister,"5' 10""",155,73,Orthodox
312f57f4eccf1353,Brock Lesnar,"6' 3""",265,81,Orthodox
9314b420ff68909e,Enrique Marin,"5' 10""",170,--,
3b2f7e1432ef493f,Thiago Tavares,"5' 7""",145,70,Orthodox
2f4db339b323caf8,Fernando Bruno,"5' 6""",145,--,
5ead55f41494e3cf,Cory Hendricks,"6' 3""",205,--,Switch
ddcd9590b0e7253d,Anton Zafir,"5' 11""",170,--,Orthodox
7775c1ddbba730d9,Mehdi Baghdad,"6' 1""",155,--,Orthodox
266849cbd83fade5,Dileno Lopes,"5' 5""",135,--,
23b8d1779d57634f,Jerrod Sanders,"5' 8""",135,72,Orthodox
95f7a9005da2b66f,Rory MacDonald,"6' 0""",170,76,Orthodox
47f0d22c078e2db3,Steve Bosse,"5' 11""",205,72,Orthodox
a760201d9ae05d28,Chris Beal,"5' 7""",125,69,Orthodox
1cec89295459ca95,Yan Cabral,"5' 11""",155,73,Orthodox
0b5eae146ebe7718,Dominic Waters,"6' 1""",170,79,Orthodox
19def397bebff40a,Willie Gates,"5' 8""",125,72,Orthodox
5c1c4fd58e33525c,Chris Kelades,"5' 7""",125,68,Orthodox
d22a91a4f5937b0b,Clint Hester,"6' 2""",205,77,Orthodox
f9eb7dca06798aed,Efrain Escudero,"5' 9""",155,71,Orthodox
46c00d5b260c8277,Gabriel Gonzaga,"6' 2""",242,76,Orthodox
d4b64362d801326a,Igor Pokrajac,"6' 0""",205,74,Orthodox
0e8236aad6b19934,Ian Entwistle,"5' 5""",135,--,Orthodox
037611e044e3c8e6,Filip Pejic,"5' 8""",135,--,Orthodox
f5deaec059b22b0f,Robert Whiteford,"5' 9""",145,69,Southpaw
ff025760ee2390b7,Lucas Martins,"6' 0""",145,72,Southpaw
75bb39d3e2bab897,Frank Mir,"6' 3""",264,79,Southpaw
5dcf91b79fd2a39b,James Te Huna,"6' 2""",185,75,Orthodox
52aeec9ea9a73612,Mark Eddiva,"5' 8""",145,68,Orthodox
deb1614880dd7408,Rin Nakai,"5' 1""",135,--,Orthodox
15272d780d84820f,Viscardi Andrade,"5' 11""",170,75,Orthodox
4d963577c9eae3b6,Tom Lawlor,"6' 0""",205,74,Southpaw
1e3f59a0c66134bb,Marcelo Guimaraes,"6' 0""",185,73,Orthodox
d5783d0a17d6c3a4,Justin Salas,"5' 8""",155,70,Southpaw
b47267483b6501f2,Mike Wilkinson,"5' 7""",145,66,Orthodox
ef17554900be95fa,Chris Dempsey,"5' 10""",185,72,Orthodox
a5e6f85ae7295e36,Yaotzin Meza,"5' 9""",145,71,Orthodox
0821676917e56c8a,Norman Parke,"5' 11""",155,70,Southpaw
caf4f441f487957f,Martin Svensson,"6' 1""",155,--,
6e639def947c165c,Joe Riggs,"6' 0""",185,70,Southpaw
c513953d56643657,Daniel Sarafian,"5' 9""",185,73,Orthodox
4870404b723de409,Jonavin Webb,"5' 10""",170,--,Orthodox
78b62d8d2ec515b5,Jared Rosholt,"6' 2""",265,75,Orthodox
92a86f438e102c00,Rafael Cavalcante,"6' 1""",205,74,Orthodox
d090435da8616bb6,KJ Noons,"5' 10""",155,70,Orthodox
34fd3c3350425545,Noad Lahat,"5' 9""",145,69,Orthodox
65f4066d8066e672,Masio Fullen,"5' 10""",145,70,Orthodox
81658aa64b45e47d,Matt Dwyer,"6' 4""",170,76,Orthodox
ce075434889fa877,Levan Makashvili,"5' 8""",145,68,Orthodox
42678882a0619000,Felipe Olivieri,"5' 9""",155,--,Orthodox
8b868d0b95903b5d,Matt Mitrione,"6' 3""",265,82,Switch
7ff2e0ac14df3f56,Daron Cruickshank,"5' 8""",155,72,Switch
2aa2fb307b6f8442,Diego Brandao,"5' 7""",145,64,Orthodox
f16b7bbb69468e88,Tony Sims,"5' 11""",155,70,Southpaw
fa6472a5e0d5fd94,Masanori Kanehara,"5' 7""",135,67,Orthodox
cd9e2be82e1b1adb,Sheldon Westcott,"6' 1""",170,71,Southpaw
758490c1aeb2f790,Edgar Garcia,"5' 10""",170,71,Orthodox
06b672385c837e67,Sarah Kaufman,"5' 5""",135,66,Orthodox
346c91de7dae1269,Danny Castillo,"5' 9""",155,71,Orthodox
4ea7426b40aaaa88,Hayder Hassan,"5' 10""",170,--,
507b90cfda9a8a05,Marcio Alexandre Junior,"6' 0""",185,75,Southpaw
4193a770ff6837ab,Marcin Wrzosek,"5' 9""",155,--,
bc9da3f87c936cdf,Konstantin Erokhin,"5' 11""",230,--,Orthodox
e2219e3ad0581725,Mike Pierce,"5' 8""",170,71,Orthodox
b6591f80485f9b55,Abner Lloveras,"5' 11""",155,--,
4a1d8e92a1aa5a11,John Howard,"5' 7""",170,72,Orthodox
e56c2a8a579e0fc8,Andreas Stahl,"5' 11""",170,--,Orthodox
090b8dd3814736fc,Emily Kagan,"5' 3""",115,--,
6e427a594e7f5699,Benson Henderson,"5' 9""",170,70,Southpaw
54deb2ed2968d1e8,Yoshihiro Akiyama,"5' 10""",170,75,Orthodox
99dfee0e4200ef07,Dongi Yang,"5' 10""",185,73,Southpaw
d22df5586b3d6196,Yui Chul Nam,"5' 9""",145,--,Orthodox
91ec11930968273c,Leo Kuntz,"5' 10""",155,--,Orthodox
a7422010f7b46ab6,Scott Jorgensen,"5' 5""",135,66,Orthodox
fbe7c6a194eda96b,Vernon Ramos Ho,"5' 6""",170,--,Orthodox
6576824d568741a6,Valmir Lazaro,"6' 0""",155,73,Orthodox
f2bb216fca0b0c85,Akbarh Arreola,"5' 10""",155,71,Southpaw
549dd84099b6efee,Anthony Perosh,"6' 3""",205,75,Orthodox
1fa127063eb0edd1,Richie Vaculik,"5' 6""",125,69,Orthodox
49700fe0278b7ac7,Danny Martinez,"5' 6""",125,67,Orthodox
fc88f9cd51e7a9bf,Steve Montgomery,"6' 4""",185,--,Southpaw
3e0a9c736172f980,Steve Kennedy,"5' 11""",170,--,Orthodox
c1f70d6be6081b05,Piotr Hallmann,"5' 9""",155,71,Orthodox
bfb0a3b89668fad5,Fabio Maldonado,"6' 1""",205,75,Orthodox
d1b744c937baa008,Edimilson Souza,"6' 0""",145,74,Orthodox
ab01e7358d897a97,Gasan Umalatov,"5' 11""",170,71,Orthodox
4fdd6f3e3dd9902c,Bruno Korea,"5' 6""",135,65,
bcdf208335575a2d,Paddy Holohan,"5' 10""",125,69,Orthodox
6fae8a5608436ede,Jon Delos Reyes,"5' 6""",125,67,Orthodox
88296f8142d8f2f0,Mickael Lebout,"5' 11""",155,73,Orthodox
ea52ed55ad4528e1,Aisling Daly,"5' 2""",115,64,Orthodox
3d8a992dfe938b93,Ericka Almeida,"5' 6""",115,--,Orthodox
d37cbb12a3b51da9,Cathal Pendred,"6' 1""",170,75,Orthodox
f909b611b6729f56,Bubba Bush,"6' 0""",185,--,Orthodox
278e333fdf5ba540,Shawn Jordan,"6' 0""",260,75,Southpaw
6c0e55873d17059c,Ruslan Magomedov,"6' 3""",242,78,Orthodox
0f12ef646093e656,Francisco Trevino,"5' 9""",155,70,Orthodox
e9f6f636bd8ba0cc,Chris Cariaso,"5' 3""",125,64,Southpaw
d66292b80fcb14c4,Chico Camus,"5' 6""",125,66,Orthodox
a98de66a5df1ec43,George Roop,"6' 1""",135,72,Orthodox
5623b28162e5723f,Katsunori Kikuno,"5' 8""",145,66,Orthodox
fc9e4186e4565818,Naoyuki Kotani,"5' 8""",155,66,Southpaw
a01b279f5b648361,Roger Zapata,"5' 11""",170,--,Southpaw
304b40b4ebba07c1,Clay Collard,"5' 11""",145,73,Orthodox
13061034564bbd1d,Ron Stallings,"6' 2""",170,75,Southpaw
20b94b224c81c291,Nazareno Malegarie,"5' 8""",155,--,
cba823d24fd18689,Sam Stout,"5' 9""",155,70,Orthodox
4459e91722ebbb4a,Yves Jabouin,"5' 7""",135,68,Orthodox
c757493aee52b674,Elias Silverio,"5' 11""",155,73,Orthodox
4186b1288aba95aa,Tom Watson,"6' 1""",185,73,Orthodox
19075d43d5cafc51,Sirwan Kakai,"5' 5""",135,--,Orthodox
ae058dde70a41877,Roman Salazar,"5' 7""",135,--,Orthodox
994a82d1efc9c77c,Anthony Christodoulou,"5' 9""",155,--,Orthodox
8ceaa6b70bff3652,Antonio Rodrigo Nogueira,"6' 3""",240,77,Orthodox
a6a1b31d9da931bd,Soa Palelei,"6' 4""",265,81,Orthodox
38c025c5dc73b8d3,Hugo Viana,"5' 6""",135,67,Orthodox
df88607ac530ac2f,Ramsey Nijem,"5' 11""",155,75,Orthodox
5089822235a3ef9c,Jessamyn Duke,"5' 11""",135,73,Orthodox
c79fdd258cdbe522,Ivan Jorge,"5' 9""",155,73,Orthodox
23284157baf7c7ae,Pawel Pawlak,"6' 0""",170,73,Orthodox
a6bcbd0364bf364e,Leonardo Mafra,"5' 10""",155,70,Orthodox
737288d4a874ac9b,Vaughan Lee,"5' 6""",125,66,Orthodox
968cb6a647298248,Hans Stringer,"6' 3""",205,--,Orthodox
d463672b24ffb411,Paul Redmond,"5' 10""",145,--,Orthodox
ea89457a9132e6c7,Marcus Brimage,"5' 4""",135,71,Southpaw
f6e8be24ed466b82,Josh Thomson,"5' 10""",155,71,Orthodox
1bb0833e9548fa86,Igor Araujo,"6' 1""",170,77,Orthodox
22a410ca147f3679,Ildemar Alcantara,"6' 2""",185,78,Orthodox
15e2c0bd41ea6ea3,Andrew Craig,"6' 1""",170,76,Orthodox
d6960e237cdafcc0,Dan Miller,"6' 1""",185,74,Orthodox
367acee655615e57,Darrell Montague,"5' 6""",125,67,Southpaw
d556c422d0b6d3b2,Mike Swick,"6' 1""",170,77,Orthodox
e1800db08f273c0d,Yosdenis Cedeno,"5' 8""",155,69,Orthodox
bf346fe15851cff7,Eddie Gordon,"6' 0""",185,76,Orthodox
d14b39a7f011c1c9,Joe Merritt,"6' 0""",170,--,Orthodox
bf23549b3bc30a48,Lewis Gonzalez,"5' 10""",170,--,Orthodox
81a04fdf9efd8123,Alan Omer,"5' 10""",145,--,Orthodox
f72689d44e9c0c12,Niklas Backstrom,"6' 1""",145,--,Orthodox
c8b719f91d6c633a,Antonio Dos Santos,"5' 10""",185,--,Orthodox
90a9a63f40d34747,Brian Ebersole,"6' 0""",170,73,Southpaw
57ca4a31a40df594,Justin Edwards,"5' 10""",155,70,Orthodox
d64f7526f74a80c7,Ricardo Abreu,"5' 11""",185,--,Orthodox
3a12010b300e4fa9,Leonardo Morales,"5' 8""",135,--,Southpaw
6858337830a30e33,Ryan Jimmo,"6' 1""",205,73,Orthodox
9d36d2194c0ef4a4,Wendell Oliveira Marques,"5' 10""",170,--,Orthodox
8fa403a5346f1b13,Luiz Dutra,"5' 11""",170,--,Orthodox
f0ad29b64322cb95,Josh Sampo,"5' 4""",125,64,Orthodox
6876816fa2e5ba55,Constantinos Philippou,"5' 11""",185,73,Orthodox
0dfabb64e139f121,Mark Munoz,"6' 0""",185,71,Orthodox
d1e3254a83dd1103,Luke Barnatt,"6' 6""",185,77,Orthodox
117b8a5c5ef3fb6a,Zhang Lipeng,"5' 11""",155,71,Southpaw
0bf1b7c1eae14c75,Royston Wee,"5' 7""",135,67,Orthodox
eecf602a8cfc699e,Roldan Sangcha'an,"5' 4""",125,--,Orthodox
8cd040dfd399d7ea,Nolan Ticman,"5' 6""",125,--,Orthodox
cb03fa3d2085a037,Hatsu Hioki,"5' 11""",145,73,Orthodox
eb0a363b83ad35ad,Lisa Ellis,"5' 4""",115,--,
1a7027a0c72834f2,Dylan Andrews,"6' 1""",185,74,Switch
7e835647628c96d3,Vik Grujic,"5' 11""",170,73,Orthodox
f63571bbe054f49c,Alptekin Ozkilic,"5' 5""",125,65,Orthodox
358d271636db2206,Quinton Jackson,"6' 1""",205,73,Orthodox
10a92694258504ff,David Michaud,"5' 9""",155,--,Orthodox
ad42e145788c6bd2,Chris Clements,"5' 10""",170,70,Orthodox
9a5cdf9d3384e592,Jessica Rakoczy,"5' 7""",115,--,Orthodox
fad9316a503a6b68,Jimy Hettes,"5' 9""",145,71,Southpaw
b0207de5a5f37ca1,Mirko Filipovic,"6' 2""",230,73,Southpaw
2b8a59709b8322d9,Seth Baczynski,"6' 3""",170,75,Orthodox
232cb143e1247e10,Izabela Badurek,"5' 5""",115,--,Orthodox
d3b5582f77dacd49,Marcin Bandel,"5' 10""",155,--,Orthodox
9ec6ba3fc5326fec,Rocky Lee,"5' 9""",145,--,Orthodox
77ac3c914816f075,Robert Peralta,"5' 8""",145,71,Orthodox
50efd7a01655b3ca,Justin Jones,"5' 11""",185,--,Orthodox
92e9b32c1b94a3b8,Josh Koscheck,"5' 10""",170,73,Orthodox
6f2bceee45ef05b5,Shayna Baszler,"5' 7""",135,--,Orthodox
479628608e5f178b,Cain Carrizosa,"5' 8""",155,--,Orthodox
306c696a204bcb68,Jorge de Oliveira,"5' 8""",155,--,Orthodox
503ef06d2e9c9491,Bentley Syler,"5' 4""",125,--,Orthodox
cd0b01f9ab5dd24a,Roger Narvaez,"6' 3""",185,--,Southpaw
65c6afd019ad662b,Josh Copeland,"6' 1""",265,--,Orthodox
a91a3938ce911d73,Jake Lindsey,"5' 11""",155,--,Switch
9af77fb20a5b057d,Larissa Pacheco,"5' 7""",135,--,Orthodox
643df3f789c403ba,Norifumi Yamamoto,"5' 4""",135,66,Southpaw
a0d0dd527ccf4197,Ruan Potts,"6' 2""",247,75,Orthodox
07de33ee3769cdcc,Alex Torres,"5' 10""",145,--,Orthodox
9a3bbdd01caf5c40,William Macario,"5' 11""",170,75,Orthodox
def70744048fbd93,Josh Shockley,"6' 1""",155,--,Orthodox
d91456a656948a5c,Patrick Walsh,"5' 11""",185,--,
1cca25df9c4191e6,Rodrigo de Lima,"5' 7""",155,--,Orthodox
82baf61f23c26602,Ian McCall,"5' 5""",125,64,Orthodox
b1ed19b3a988b284,Richardson Moreira,"6' 2""",185,--,Orthodox
52219ec3fed060d5,Andy Enz,"6' 3""",185,78,Orthodox
7c9aad8600d3f7c5,Phil Davis,"6' 2""",205,79,Orthodox
9a075d5492858afb,Akira Corassani,"5' 8""",145,68,Orthodox
bce38b07af99c14f,Andy Ogle,"5' 8""",145,69,Orthodox
946b41789ca49ea1,Stanislav Nedkov,"5' 11""",205,71,Orthodox
06a9a53545b3f685,Shane Howell,"5' 8""",125,--,Orthodox
84f502f298af342a,Matt Van Buren,"6' 5""",205,--,
6b8a328c90770b69,Tateki Matsuda,"5' 7""",125,--,Orthodox
75118feeba7ebddb,Louis Gaudinot,"5' 3""",125,63,Orthodox
8a3b95df0f6df14a,Rodrigo Damm,"5' 7""",155,71,Orthodox
ce09c41e8582cac3,Mats Nilsson,"6' 1""",170,--,Orthodox
4e55300a56c41018,Alexis Dufresne,"5' 9""",135,--,Orthodox
4ebddeccafdf677c,Mike Rhodes,"6' 1""",170,74,Orthodox
4f7c66ac5eb9ed06,Tom Niinimaki,"5' 9""",145,69,Orthodox
58849d870bc06a83,Jamie Varner,"5' 8""",155,71,Orthodox
0861b92fdf607aef,Joe Ellenberger,"5' 9""",155,72,Orthodox
853c36ca08e9f2a9,Garett Whiteley,"6' 0""",155,72,Orthodox
a7aaab065032d87e,Dustin Kimura,"5' 7""",135,71,Orthodox
f9ac4aac23f070ad,Brendan Schaub,"6' 4""",245,78,Orthodox
811f6e68c70faac4,Matt Hobar,"5' 10""",135,70,Southpaw
90bf6ff65bd94ad3,Isaac Vallie-Flagg,"5' 8""",155,70,Orthodox
2aedcd7466e7e08e,Yves Edwards,"5' 9""",155,73,Southpaw
64e120492fb83a6a,Juan Manuel Puig,"5' 9""",145,--,Orthodox
cf977fa91007a150,Chris Heatherly,"5' 9""",155,--,Orthodox
e874f11babf130f1,Humberto Brown Morrison,"5' 10""",145,--,
5cc6127687289043,Rodolfo Rubio Perez,"5' 5""",145,--,Orthodox
445c5e5f676a4ee8,Charlie Brenneman,"5' 10""",155,70,Orthodox
6ee35fe3246a7280,Tim Gorman,"5' 5""",135,--,Southpaw
7da2f5a1af29de66,Wagner Silva,"6' 0""",170,--,Orthodox
b955dca766671aa8,Vagner Rocha,"5' 10""",155,73,Orthodox
eaaf18f9ed65badc,Guto Inocente,"6' 3""",205,--,Orthodox
5bb93d7b8bb2eb0a,Luke Zachrich,"6' 2""",185,74,Orthodox
242489bb2f067120,Jumabieke Tuerxun,"5' 7""",135,--,Orthodox
56b4f6719f3aaff9,Fabricio Camoes,"5' 10""",155,71,Orthodox
718bef7d0bc34f00,Bruno Santos,"5' 9""",185,--,Orthodox
6a7f3bf2315ba8c4,Anthony Njokuani,"6' 1""",155,75,Orthodox
875b82895fffbefd,Tor Troeng,"6' 2""",185,--,Orthodox
8d3af3806d24a1d8,Ernest Chavez,"5' 8""",145,70,Orthodox
45c39652b708cec2,Amir Sadollah,"5' 10""",170,75,Orthodox
1764c38a39e65d2f,Takenori Sato,"5' 10""",170,--,Southpaw
b0d499dd5713bbd5,Kazuki Tokudome,"5' 11""",155,73,Southpaw
d4b80d75f956cf62,Dashon Johnson,"5' 7""",145,--,Orthodox
759b9ffb9138c83c,Paulo Thiago,"5' 11""",170,74,Orthodox
09dee4f147f0c96e,Johnny Bedford,"5' 10""",135,71,Orthodox
a46d581bd0e5bd78,Francis Carmont,"6' 3""",205,78,Orthodox
84ca2a490fe077ce,Cung Le,"5' 9""",185,70,Southpaw
e5bd95666a72b9ba,Jianping Yang,"5' 7""",145,--,Orthodox
91e20ea31822d4b5,Sai Wang,"6' 0""",170,--,Southpaw
547e9f6345cea810,Danny Mitchell,"6' 2""",170,--,Orthodox
8a5f5073f434f525,Roland Delorme,"5' 9""",135,71,Orthodox
d707bae8652c1c5c,Anying Wang,"6' 0""",170,--,Orthodox
bb8bff45d8ed7bab,Jack May,"6' 8""",255,--,Switch
3f2720e40ca61474,Kyle Kingsbury,"6' 4""",205,79,Orthodox
e66a4cf84871dd4b,Hernani Perpetuo,"6' 0""",170,--,Orthodox
ede982bccfd2b0bb,Steven Siler,"5' 11""",145,70,Orthodox
04af5e4dc982b57d,Phil Harris,"5' 4""",125,65,Orthodox
69165dfa1837a961,Mike King,"6' 3""",185,--,
59741062e95fad31,Cody Donovan,"6' 3""",205,74,Orthodox
0f7a7a40fb56e55d,Pat Healy,"6' 0""",155,72,Orthodox
da23b62a6c86562d,Tina Lahdemaki,"5' 2""",115,--,Orthodox
62b00f69b033ed18,Daniel Spohn,"6' 4""",205,79,Southpaw
f2430ec0d6000eba,Robert Drysdale,"6' 3""",205,--,Orthodox
3392e27e6e403745,Guilherme Vasconcelos,"6' 0""",185,--,Orthodox
a175de96620d504a,Colton Smith,"6' 0""",155,71,Orthodox
f3c2aa98b25b0774,Chris Indich,"5' 10""",170,--,
7e7e419f4d1ac741,Mike Easton,"5' 6""",135,70,Southpaw
58399c5a01e08323,Jason High,"5' 8""",155,73,Southpaw
07f90bcdee1cbe4e,Bobby Voelker,"6' 0""",170,74,Orthodox
