ourFighterId,sherdogId,fullName,date,organisation,canonicalOrg,tier,tierMultiplier,opponentName,opponentSherdogId,result,method,round,eventName
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2022-01-23,Big Shot Fight,Big Shot Fight,tier4,0.35,Marcio Breno Rodrigues Braga,Marcio-Breno-Rodrigues-Braga-80762,loss,KO (Punch),1,Big Shot Fight 2 - Big Shot 2: Florianopolis vs. Curitiba
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2021-08-01,Future MMA,Future MMA,tier4,0.35,Leon Soares,Leon-Soares-306901,win,Submission (Guillotine Choke),2,Future MMA - Road to Future 3
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2021-05-27,NC,NC,tier4,0.35,Flavio Rodrigo Magon,Flavio-Rodrigo-Magon-113267,win,Submission,2,NC - Nacao Cyborg 8
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2018-08-16,SFC,SFC,tier4,0.35,Ledson Heider Batista,Ledson-Heider-Batista-252775,win,TKO (Punches),1,SFC - Sombra Fight Champions 8
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2018-03-10,M-1 Challenge,M-1,tier3,0.55,Denis Vygovsky,Denis-Vygovsky-193799,loss,Decision (Majority),3,M-1 Challenge 89 - Buchinger vs. Krasnikov
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2018-01-25,Revelation FC,Revelation FC,tier4,0.35,Matheus Correa,Matheus-Correa-252765,nc,NC (Kick to Head of Grounded Fighter),1,Revelation FC - Revelation Fighting Championship 5
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2017-12-16,Combate Para,Combate Para,tier4,0.35,Danilo Maikuara,Danilo-Maikuara-272683,win,TKO (Punches),1,Combate Para  - Fein vs. Escorpiao
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2017-05-13,SFC,SFC,tier4,0.35,Oscar Bruno Araujo Alves,Oscar-Bruno-Araujo-Alves-51572,win,Technical Submission (Guillotine Choke),1,SFC - Sombra Fight Champions 4
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2016-07-09,AFC,AFC,tier4,0.35,Marcio Alexandre Jr.,Marcio-Alexandre-Jr-95457,loss,Submission (Brabo Choke),2,AFC 41 - Road to KSW
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2016-05-13,Revelation FC,Revelation FC,tier4,0.35,Yuri Fraga,Yuri-Fraga-21928,loss,Submission (Rear-Naked Choke),1,Revelation FC - Revelation Fighting Championship 4
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2016-03-12,HDH,HDH,tier4,0.35,Junior Furtoso,Junior-Furtoso-220467,win,TKO (Punches),1,HDH 69 / Revelation FC - Hombres de Honor 69
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2016-01-29,Revelation FC,Revelation FC,tier4,0.35,Pedro Henrique Queiroz,Pedro-Henrique-Queiroz-214039,win,Submission (Guillotine Choke),1,Revelation FC - Revelation Fighting Championship 3
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2015-12-12,FF,FF,tier4,0.35,Fausto de Souza,Fausto-de-Souza-164213,win,KO (Punch),2,FF - Fusion Fight
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2015-11-13,Revelation FC,Revelation FC,tier4,0.35,Antonio Arroyo,Antonio-Arroyo-173979,win,Submission (Guillotine Choke),1,Revelation FC - Revelation Fighting Championship 2
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2015-07-23,HF,HF,tier4,0.35,Diego Maia,Diego-Maia-216967,win,KO (Head Kick),1,HF - Hard Fight
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2015-07-15,SMF,SMF,tier4,0.35,Kelvin Silva,Kelvin-Silva-216513,win,Submission (Armbar),3,SMF - Salvaterra Marajo Fight 2
af48657df8015e6d,Brendson-Ribeiro-210539,Brendson Ribeiro,2015-07-10,FDAM,FDAM,tier4,0.35,Erison Fernandez,Erison-Fernandez-112481,win,TKO (Punches),1,FDAM - Fusao de Artes Marciais 4
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2025-11-07,Urijah Faber's A1 Combat,Urijah Faber's A1 Combat,tier4,0.35,Billy Brand,Billy-Brand-128455,win,KO (Punch),1,Urijah Faber's A1 Combat 32 - Brand vs. Ewing
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2025-01-25,LFA,LFA,tier3,0.55,Santos Verdinez,Santos-Verdinez-349333,win,KO (Head Kick),1,LFA 200 - Johns vs. Douglas
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2024-10-26,LXF,LXF,tier4,0.35,Brandon Carrillo,Brandon-Carrillo-401526,win,TKO (Punches),3,LXF 20 - Lights Out Xtreme Fighting 20
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2024-07-27,LXF,LXF,tier4,0.35,Brandon Gonzalez,Brandon-Gonzalez-409045,win,Decision (Unanimous),3,LXF 18 - Lights Out Xtreme Fighting 18
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2023-11-18,LXF,LXF,tier4,0.35,Anthony Parham,Anthony-Parham-208611,win,TKO (Punches),2,LXF 12 - Lights Out Xtreme Fighting 12
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2023-10-07,LXF,LXF,tier4,0.35,Ulysses Molina,Ulysses-Molina-297569,win,Technical Submission (Brabo Choke),2,LXF 11 - Lights Out Xtreme Fighting 11
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2023-08-24,FCOC,FCOC,tier4,0.35,Elijah Ozuna,Elijah-Ozuna-392208,win,TKO (Punches),2,FCOC - Fight Club OC
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2023-01-28,UNF,UNF,tier4,0.35,James Acosta,James-Acosta-117119,win,TKO (Punches),1,UNF 4 - Up Next Fighting 4: Millender vs. Ahmadyar
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2022-03-04,CW,Cage Warriors,tier3,0.55,Roberto Hernandez,Roberto-Hernandez-144519,loss,Submission (Heel Hook),1,CW 133 - Cage Warriors 133
82f88b53fc143497,Ethyn-Ewing-312049,Ethyn Ewing,2020-10-30,LFA,LFA,tier3,0.55,Edwin Cooper Jr.,Edwin-Cooper-Jr-304487,loss,Decision (Unanimous),3,LFA 94 - Demopoulos vs. Godinez
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2022-09-27,Dana White's Contender Series,Dana White's Contender Series,tier2,0.78,Joao Elias,Joao-Elias-133165,win,TKO (Punches),2,Dana White's Contender Series - Contender Series 2022: Week 10
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2021-07-18,LFA,LFA,tier3,0.55,Filipe Esteves,Filipe-Esteves-248275,win,TKO (Punches),2,LFA 112 - Welterweight Grand Prix
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2020-09-27,Shooto Brazil,Shooto,tier3,0.55,Erick Visconde,Erick-Visconde-265709,win,Decision (Unanimous),3,Shooto Brazil 101 - Bad Face vs. Rodrigues
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2019-04-05,Shooto Brazil,Shooto,tier3,0.55,Gabriel Castro,Gabriel-Castro-263487,win,TKO (Punches),1,Shooto Brazil 91 - Batista vs. Galvao
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2018-06-29,Shooto Brazil,Shooto,tier3,0.55,Luan Matheus,Luan-Matheus-207839,win,Decision (Unanimous),3,Shooto Brazil 85 - Estevam vs. Da Cunha
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2018-01-28,Shooto Brazil,Shooto,tier3,0.55,Danver dos Santos Cruz,Danver-dos-Santos-Cruz-71214,win,Submission (Rear-Naked Choke),2,Shooto Brazil 80 - Alves vs. Benicio
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2017-10-07,FA,FA,tier4,0.35,Matheus Malta,Matheus-Malta-134935,win,Decision (Unanimous),3,FA - Fatality Arena 10
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2017-05-12,Shooto Brazil,Shooto,tier3,0.55,Gleidson Marques,Gleidson-Marques-140563,win,Submission (Arm-Triangle Choke),2,Shooto Brazil 72 - De Freitas vs. Nenzao
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2016-08-28,Shooto Brazil,Shooto,tier3,0.55,Cicero de Brito,Cicero-de-Brito-232913,win,Submission (Armbar),2,Shooto Brazil 66 - Benicio vs. Malta
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2016-02-13,Shooto Brazil,Shooto,tier3,0.55,Diogo Pimenta Christello,Diogo-Pimenta-Christello-141327,win,TKO (Punches),3,Shooto Brazil 61 - Jacare vs. Markes
070750e76792d168,Rafael-Estevam-200851,Rafael Estevam,2015-06-26,Shooto Brazil,Shooto,tier3,0.55,Ronald Castro Nakajima,Ronald-Castro-Nakajima-200853,win,Decision (Unanimous),3,Shooto Brazil 55 - Limberger vs. Silveira
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2025-09-02,Dana White's Contender Series,Dana White's Contender Series,tier2,0.78,David Mgoyan,David-Mgoyan-417456,win,Decision (Majority),3,Dana White's Contender Series  - Contender Series 2025: Week 4
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2025-04-26,RUF MMA,RUF MMA,tier4,0.35,Dumar Roa,Dumar-Roa-172649,win,Submission (Rear-Naked Choke),1,RUF MMA 62 - Ringside Unified Fighting
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2024-12-14,Fusion Fight League,Fusion Fight League,tier4,0.35,Genier Penagos,Genier-Penagos-303767,win,Submission (Guillotine Choke),1,Fusion Fight League - Season's Beatings
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2024-04-12,Fusion Fight League,Fusion Fight League,tier4,0.35,Josh Wright,Josh-Wright-88655,win,Submission (Guillotine Choke),1,Fusion Fight League - Great Falls
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2023-12-09,Fusion Fight League,Fusion Fight League,tier4,0.35,Dustin Winter,Dustin-Winter-64885,win,Submission (Guillotine Choke),1,Fusion Fight League - Seasons Beatings: Winter vs. McMillen
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2023-10-14,Fusion Fight League,Fusion Fight League,tier4,0.35,Arthur Dufloo,Arthur-Dufloo-342703,win,KO (Punches),1,Fusion Fight League - McMillen vs. Dufloo
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2023-04-22,Fusion Fight League,Fusion Fight League,tier4,0.35,Kerry Lattimer,Kerry-Lattimer-54901,win,TKO (Punches),1,"Fusion Fight League - Bozeman, MT"
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2023-03-18,Fusion Fight League,Fusion Fight League,tier4,0.35,Elijah Jamerson,Elijah-Jamerson-375707,win,TKO (Punches),1,Fusion Fight League - Jamerson vs. McMillen
006859adbc880edd,Tommy-McMillen-229309,Tommy McMillen,2019-11-09,Fusion Fight League,Fusion Fight League,tier4,0.35,Benjamin Hollier,Benjamin-Hollier-259527,win,Submission (Rear-Naked Choke),1,Fusion Fight League - Rising Stars 2
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2022-10-08,Venator FC,Venator FC,tier4,0.35,Aboubakar Tounkara,Aboubakar-Tounkara-218781,win,KO (Knee),2,Venator FC 12	 - Paterno vs. Hangs
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2022-05-14,Venator FC,Venator FC,tier4,0.35,Souksavanh Khampasath,Souksavanh-Khampasath-79267,win,KO,1,Venator FC 11 - Colangelo vs Paternò
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2022-03-05,Venator FC,Venator FC,tier4,0.35,Karomatullo Sufiev,Karomatullo-Sufiev-362025,loss,Decision (Unanimous),3,Venator FC 10	 - Zecchini vs. Sufiev
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2019-08-31,FIGMMA,FIGMMA,tier4,0.35,Cristian Corujo,Cristian-Corujo-316051,win,TKO (Punches),1,FIGMMA - Mazara Combat in the Cage
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2019-06-22,Fight1 Promotion,Fight1 Promotion,tier4,0.35,Guilherme Neto,Guilherme-Neto-222411,win,Submission (Armbar),1,Fight1 Promotion - Street Fight Party 2
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2019-03-09,CW,Cage Warriors,tier3,0.55,Danny Mathiasen,Danny-Mathiasen-201501,loss,TKO (Punches),2,CW 103 - Cage Warriors 103
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2018-12-15,Italian Cage Fighting,Italian Cage Fighting,tier4,0.35,Mohamed Sayah,Mohamed-Sayah-153171,win,TKO (Submission to Punches),1,Italian Cage Fighting 6 - Verona
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2018-06-09,TGC,TGC,tier4,0.35,Francesco Moricca,Francesco-Moricca-135119,win,Decision (Unanimous),3,TGC - The Golden Cage 2
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2018-03-10,IFC,IFC,tier4,0.35,Gert Kocani,Gert-Kocani-41071,loss,Submission (Triangle Choke),1,IFC 2 - Penini vs. Aliu
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2017-10-14,Venator FC,Venator FC,tier4,0.35,Marco Manara,Marco-Manara-77729,win,TKO (Punches),1,Venator FC - Kingdom 1
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2016-09-10,Fight Network,Fight Network,tier4,0.35,Tiziano Alquati,Tiziano-Alquati-189167,win,TKO (Punches),1,Fight Network - Mad Gym Fight Night
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2016-05-21,Venator FC,Venator FC,tier4,0.35,Dennis Coste,Dennis-Coste-190555,win,TKO (Punches),1,Venator FC 3 - Palhares vs. Meek
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2014-09-20,PC,PC,tier4,0.35,Rodrigo Silva Fernandes,Rodrigo-Silva-Fernandes-84531,win,KO,1,PC - Precol Combat 13
38b46d37f0433714,Manolo-Zecchini-168091,Manolo Zecchini,2013-04-06,Kombat League,Kombat League,tier4,0.35,Alex  Giacobazzi,Alex-Giacobazzi-274011,win,TKO (Puches),1,Kombat League - Italian Extreme 10
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2024-11-16,KSW,KSW,tier3,0.55,Kacper Formela,Kacper-Formela-168921,win,TKO (Elbows and Punches),3,KSW 100 - Khalidov vs. Bartosinski
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2024-05-11,KSW,KSW,tier3,0.55,Patryk Kaczmarczyk,Patryk-Kaczmarczyk-288887,win,KO (Front Kick to the Body),1,KSW 94 - Bartosinski vs. Michaliszyn
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2023-08-19,KSW,KSW,tier3,0.55,Salahdine Parnasse,Salahdine-Parnasse-172169,loss,KO (Soccer Kick to the Body),4,KSW 85 - Parnasse vs. Ruchala
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2023-03-17,KSW,KSW,tier3,0.55,Lom-Ali Eskiev,LomAli-Eskiev-89601,win,TKO (Punches and Elbows),5,KSW 80 - Eskiev vs. Ruchala
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2022-10-14,KSW,KSW,tier3,0.55,Damian Stasiak,Damian-Stasiak-86920,win,Decision (Split),3,KSW 75 - Stasiak vs. Ruchala
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2022-04-23,KSW,KSW,tier3,0.55,Michele Baiano,Michele-Baiano-252735,win,Decision (Unanimous),3,KSW 69 - Przybysz vs. Martins
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2021-10-23,KSW,KSW,tier3,0.55,Patryk Kaczmarczyk,Patryk-Kaczmarczyk-288887,win,Decision (Unanimous),3,KSW 64 - Przybysz vs. Santos
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2021-01-30,KSW,KSW,tier3,0.55,Daniel Bazant,Daniel-Bazant-267891,win,Submission (Armbar),3,KSW 58 - Parnasse vs. Torres
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2020-11-14,KSW,KSW,tier3,0.55,Michal Domin,Michal-Domin-255563,win,Submission (Armbar),1,KSW 56 - Materla vs. Soldic
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2020-07-25,Wieczor Walk,Wieczor Walk,tier4,0.35,Pawel Szumlas,Pawel-Szumlas-271659,win,Submission (Rear-Naked Choke),2,Wieczor Walk 6 - Wieczor Walk
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2019-12-14,Wieczor Walk,Wieczor Walk,tier4,0.35,Dawid Kareta,Dawid-Kareta-197887,win,Decision (Unanimous),3,Wieczor Walk 5 - Wieczor Walk
8ab166e422390e19,Robert-Ruchala-278203,Robert Ruchala,2019-11-09,Octagon No Mercy,Octagon No Mercy,tier4,0.35,Mariusz Szyja,Mariusz-Szyja-197917,win,Decision (Unanimous),3,Octagon No Mercy 8 - Jurassic Army
5559b70c45c58628,Guilherme-Pat-416559,Guilherme Pat,2024-08-30,LFA,LFA,tier3,0.55,Mauricio Boni Cogo Queiroz,Mauricio-Boni-Cogo-Queiroz-346253,win,TKO (Punches),3,LFA 191 - Prado vs. Lopes
5559b70c45c58628,Guilherme-Pat-416559,Guilherme Pat,2023-08-26,FMS,FMS,tier4,0.35,Leandro Moreira de Oliveira,Leandro-Moreira-de-Oliveira-188213,win,Decision (Unanimous),3,FMS 3 - Fight Music Show 3: Popo vs. Jr. Duble
5559b70c45c58628,Guilherme-Pat-416559,Guilherme Pat,2023-04-16,Spartacus MMA,Spartacus MMA,tier4,0.35,Luis Andrade de Oliveira,Luis-Andrade-de-Oliveira-156799,win,TKO (Retirement),2,Spartacus MMA - Arnold Fest South America Day 2
5559b70c45c58628,Guilherme-Pat-416559,Guilherme Pat,2023-03-25,Spartacus MMA,Spartacus MMA,tier4,0.35,Joao Gabriel Mendes,Joao-Gabriel-Mendes-423766,win,KO (Head Kick and Punches),1,Spartacus MMA - Spartacus Fight Event 34
5559b70c45c58628,Guilherme-Pat-416559,Guilherme Pat,2022-11-26,Spartacus MMA,Spartacus MMA,tier4,0.35,Ronny de Souza,Ronny-de-Souza-191857,win,KO (Punch),1,Spartacus MMA - Spartacus Fight Event 22
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2023-08-29,Dana White's Contender Series,Dana White's Contender Series,tier2,0.78,Chandler Cole,Chandler-Cole-201389,win,Submission (Keylock),2,Dana White's Contender Series - Contender Series 2023: Week 4
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2023-01-13,LFA,LFA,tier3,0.55,Richard Foster,Richard-Foster-100049,win,KO (Punches),1,LFA 150 - Farias vs. Sweeney
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2022-09-16,LFA,LFA,tier3,0.55,Kory Moegenburg,Kory-Moegenburg-133701,win,TKO (Punches),2,LFA 142 - Amorim vs. Nichols
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2022-04-15,LFA,LFA,tier3,0.55,Waldo Cortes-Acosta,Waldo-CortesAcosta-190909,loss,TKO (Punches),3,LFA 129 - Petersen vs. Cortes-Acosta
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2021-07-30,LFA,LFA,tier3,0.55,Vernon Lewis,Vernon-Lewis-59377,win,TKO (Punches),1,LFA 113 - Lewis vs. Petersen
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2021-04-16,LFA,LFA,tier3,0.55,Odell Pantin,Odell-Pantin-286089,win,TKO (Punches),1,LFA 104 - McKenzie vs. Phillips
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2021-01-15,LFA,LFA,tier3,0.55,Richard Luis,Richard-Luis-229673,win,KO (Punch),1,LFA 97 - Browne vs. Estrazulas
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2020-02-21,LFA,LFA,tier3,0.55,Brian Peterson,Brian-Peterson-248401,win,TKO (Punches),1,LFA 82 - Polizzi vs. Pogues
af733fdd68401f60,Thomas-Petersen-287525,Thomas Petersen,2019-12-21,Driller Promotions,Driller Promotions,tier4,0.35,B.J. Lacy,BJ-Lacy-14489,win,TKO (Punches),1,Driller Promotions - Mecca 16
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2022-10-14,LUX,LUX,tier4,0.35,Carlos Gomez,Carlos-Gomez-325849,win,KO (Punch),1,LUX 027 - Puebla
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2022-07-26,Dana White's Contender Series,Dana White's Contender Series,tier2,0.78,Andres Luna Martinetti,Andres-Luna-Martinetti-247345,win,Decision (Split),3,Dana White's Contender Series - Contender Series 2022: Week 1
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2021-11-05,LUX,LUX,tier4,0.35,Enrique Gonzalez,Enrique-Gonzalez-155279,win,TKO (Punches),3,LUX 018 - Acapulco
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2021-05-07,LUX,LUX,tier4,0.35,Jorge Calvo,Jorge-Calvo-104565,win,TKO (Punches),1,LUX 013 - Monterrey
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2020-09-18,LUX,LUX,tier4,0.35,Luis Solorzano,Luis-Solorzano-220283,win,Decision (Unanimous),5,LUX 010 - Monterrey
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2019-11-29,LUX,LUX,tier4,0.35,Diego Ortis,Diego-Ortis-106707,win,Decision (Unanimous),3,LUX 007 - Monterrey
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2019-07-19,LUX,LUX,tier4,0.35,Alejandro Gonzalez,Alejandro-Gonzalez-225583,win,Submission (Armbar),1,LUX 005 - CDMX
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2018-11-17,Combate Americas,Combate Americas,tier4,0.35,Ivan Hernandez,Ivan-Hernandez-106267,loss,Decision (Split),3,Combate Americas - Combate Monterrey
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2018-01-30,JFL,JFL,tier4,0.35,Cesar Guerrero,Cesar-Guerrero-188223,win,Submission (Armbar),1,JFL 18 - Jasaji Fighting League 18
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2017-12-09,XFL,XFL,tier4,0.35,Daniel Saucedo,Daniel-Saucedo-225559,win,Submission (Armbar),1,XFL 36 - Xtreme Fighters Latino 36
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2016-10-14,XFL,XFL,tier4,0.35,Jonathan Cruz,Jonathan-Cruz-176835,win,Submission (Flying Armbar),1,XFL - CDMX October 2016
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2016-06-11,Max Fights,Max Fights,tier4,0.35,Uriel Cossio,Uriel-Cossio-218841,loss,TKO (Punches),2,Max Fights - Battle on the Beach
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2015-12-18,XFM,XFM,tier4,0.35,Bulmaro Mezo,Bulmaro-Mezo-233663,win,Submission (Rear-Naked Choke),1,XFM 5 - Fight Night
14a2fa2dd23e71d3,Alessandro-Costa-214613,Alessandro Costa,2015-12-05,MMAX,MMAX,tier4,0.35,Jorge  Gonzalez,Jorge-Gonzalez-214615,win,Submission (Armbar),1,MMAX - Maximum Cage Fighting
b2b19b8c517cc5a0,Stewart-Nicoll-289569,Stewart Nicoll,2024-03-09,Beatdown Promotions,Beatdown Promotions,tier4,0.35,Issei Kitano,Issei-Kitano-374809,win,TKO (Punches),1,Beatdown Promotions 6 - Nicoll vs. Kitano
b2b19b8c517cc5a0,Stewart-Nicoll-289569,Stewart Nicoll,2023-09-16,Beatdown Promotions,Beatdown Promotions,tier4,0.35,Dansheel Moodley,Dansheel-Moodley-226199,win,TKO (Punches),1,Beatdown Promotions 5 - Harding vs. Edenden
b2b19b8c517cc5a0,Stewart-Nicoll-289569,Stewart Nicoll,2023-03-04,Beatdown Promotions,Beatdown Promotions,tier4,0.35,Scotty Eclavea,Scotty-Eclavea-73898,win,TKO (Punches and Elbows),2,Beatdown Promotions 3 - Nicoll vs. Eclavea
b2b19b8c517cc5a0,Stewart-Nicoll-289569,Stewart Nicoll,2022-10-15,Beatdown Promotions,Beatdown Promotions,tier4,0.35,Peter Benavente,Peter-Benavente-276901,win,TKO (Punches),1,Beatdown Promotions 2 - Vaile vs. Chope
b2b19b8c517cc5a0,Stewart-Nicoll-289569,Stewart Nicoll,2021-03-13,XFC,XFC,tier4,0.35,Jamie Renouf,Jamie-Renouf-94021,win,Decision (Unanimous),5,XFC 47 - Xtreme Fighting Championships
b2b19b8c517cc5a0,Stewart-Nicoll-289569,Stewart Nicoll,2019-11-09,XFC,XFC,tier4,0.35,Mitchell Birkett,Mitchell-Birkett-222759,win,Submission (Inverted Triangle Choke),1,XFC 43 - Proving Grounds
b2b19b8c517cc5a0,Stewart-Nicoll-289569,Stewart Nicoll,2019-06-14,XFC,XFC,tier4,0.35,Ryan Robertson,Ryan-Robertson-140303,win,Submission (Reverse Triangle Armbar),3,XFC - Gladstone Fight Night 1
b2b19b8c517cc5a0,Stewart-Nicoll-289569,Stewart Nicoll,2018-06-16,ACB,ACB,tier4,0.35,Darren Habben,Darren-Habben-125849,win,Submission (Rear-Naked Choke),1,ACB 88 - Brisbane
088be1c84c33ee73,Lando-Vannata-82446,Lando Vannata,2016-04-30,TSE,TSE,tier4,0.35,Ramico Blackmon,Ramico-Blackmon-42101,win,TKO (Punches),1,TSE - Rocky Mountain Rubicon 2
088be1c84c33ee73,Lando-Vannata-82446,Lando Vannata,2015-11-06,RFA,RFA,tier4,0.35,Chad Curry,Chad-Curry-16761,win,TKO (Punches),1,RFA 32 - Blumer vs. Higo
088be1c84c33ee73,Lando-Vannata-82446,Lando Vannata,2014-12-06,NP,NP,tier4,0.35,Santana-Sol Martinez,SantanaSol-Martinez-28094,win,Submission (Arm-Triangle Choke),1,NP - High Altitude Face Off 7
088be1c84c33ee73,Lando-Vannata-82446,Lando Vannata,2014-08-22,JMMAS,JMMAS,tier4,0.35,Bruce Reis,Bruce-Reis-66293,win,Submission,2,JMMAS - Jackson's MMA Series 13
088be1c84c33ee73,Lando-Vannata-82446,Lando Vannata,2013-12-08,Pancrase,Pancrase,tier3,0.55,Mitsuyoshi Nakai,Mitsuyoshi-Nakai-54006,win,Submission (Rear-Naked Choke),1,Pancrase - 255
088be1c84c33ee73,Lando-Vannata-82446,Lando Vannata,2013-09-06,XFC,XFC,tier4,0.35,J.P. Reese,JP-Reese-67516,win,Decision (Split),3,XFC 25 - Boiling Point
