ourFighterId,fullName,sherdogId,sherdogUrl,matchConfidence,matchMethod,verified,notes
6ff9dc2ef47bd076,Melton Bowen,Melton-Bowen-51,https://www.sherdog.com/fighter/Melton-Bowen-51,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
78b9cb9830d89448,Joe Son,Joe-Son-50,https://www.sherdog.com/fighter/Joe-Son-50,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/2"
f0939c6eb153bb6f,Ron van Clief,Ron-van-Clief-49,https://www.sherdog.com/fighter/Ron-van-Clief-49,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
130bc2e8173eb659,Jason Fairn,Jason-Fairn-48,https://www.sherdog.com/fighter/Jason-Fairn-48,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
fb7d65916e245b4b,Eldo Xavier Dias,Eldo-Dias-Xavier-55,https://www.sherdog.com/fighter/Eldo-Dias-Xavier-55,14,review,false,"overlap 1/1, name=false, wt=false, exactName=0/1"
92cecf698beaee00,Kevin Rosier,Kevin-Rosier-17,https://www.sherdog.com/fighter/Kevin-Rosier-17,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
9608a0ac10c59064,Roland Payne,Roland-Payne-42,https://www.sherdog.com/fighter/Roland-Payne-42,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
fee9bad1a2806d7c,Emmanuel Yarborough,Emmanuel-Yarborough-39,https://www.sherdog.com/fighter/Emmanuel-Yarborough-39,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
d8fb4c609ed1dbdb,Fred Ettish,Fred-Ettish-36,https://www.sherdog.com/fighter/Fred-Ettish-36,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
2c7ce739df8b489f,Minoki Ichihara,Minoki-Ichihara-35,https://www.sherdog.com/fighter/Minoki-Ichihara-35,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
df301c8597b470ef,Scott Baker,Scott-Baker-34,https://www.sherdog.com/fighter/Scott-Baker-34,39,review,false,"overlap 1/1, name=true, wt=false, exactName=2/2"
821f24aa96075870,Alberta Cerra Leon,AJ-Leone-159709,https://www.sherdog.com/fighter/AJ-Leone-159709,0,reject,false,"overlap 0/1, name=false, wt=false, exactName=0/12, viaSurname"
ab4ee20a8631e28b,Robert Lucarelli,Robert-Lucarelli-32,https://www.sherdog.com/fighter/Robert-Lucarelli-32,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
ee4788a48dcaa911,Frank Hamaker,Frank-Hamaker-29,https://www.sherdog.com/fighter/Frank-Hamaker-29,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
ca8d202ae7619c27,Thaddeus Luster,Thaddeus-Luster-30,https://www.sherdog.com/fighter/Thaddeus-Luster-30,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
693719210b8efe96,David Levicki,David-Levicki-28,https://www.sherdog.com/fighter/David-Levicki-28,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
44a269d19331286a,Ray Wizard,Ray-Wizard-26,https://www.sherdog.com/fighter/Ray-Wizard-26,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
93743772d01a8ff2,Sean Daugherty,Sean-Daugherty-25,https://www.sherdog.com/fighter/Sean-Daugherty-25,39,review,false,"overlap 1/1, name=true, wt=false, exactName=1/1"
