canonical_id,fullName,nationality,photo_url,photo_license,ufc_id
fe17d41e2b27900b,Patchy Mix,United States,,,
f4544d57a0c93b7c,Edmen Shahbazyan,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Edmen%20Shahbazyan.jpg?width=400,Wikimedia Commons (verify per-file),edmen-shahbazyan
74fd8194bb19e2bf,Andre Muniz,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Andre%20Sergipano.jpg?width=400,Wikimedia Commons (verify per-file),andre-muniz
d8b0f82a920de5ac,Yana Santos,Russia,,,yana-kunitskaya
e9c6e0620732ca67,Chris Gutierrez,United States,,,chris-gutierrez
2d0d405ad62b34b7,Austin Vanderford,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Web%20Summit%202018%20-%20Backstage%20DSC05300%20%2844891996805%29.jpg?width=400,Wikimedia Commons (verify per-file),austin-vanderford
f0a323d30b06e3a8,Veronica Hardy,Portugal,,,veronica-macedo
545699be41b1d282,Brogan Walker,United States,,,brogan-walker
a1fe00d04609986b,Jimmy Crute,Australia,https://commons.wikimedia.org/wiki/Special:FilePath/Jimmy%20Crute%20at%20UFC%20234%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),jim-crute
be2f4c42148aaa0d,Jake Matthews,Australia,https://commons.wikimedia.org/wiki/Special:FilePath/Jake%20Mattews%20%26%20Jon%20Jones.jpg?width=400,Wikimedia Commons (verify per-file),jake-matthews
23819db9f489592d,Tom Nolan,Australia,,,
64d5a5e924312934,Luana Carolina,Brazil,,,luana-carolina
2b4f0961dd196d20,Loma Lookboonmee,Thailand,,,loma-lookboonmee
be354104b1b893f1,Dustin Stoltzfus,United States,,,dustin-stoltzfus
92120440fcb28c7e,Diego Ferreira,Brazil,,,diego-ferreira
cf44ab1ffc00f165,Dusko Todorovic,Serbia,https://commons.wikimedia.org/wiki/Special:FilePath/Du%C5%A1ko%20Todorovi%C4%87%20%281%29.jpg?width=400,Wikimedia Commons (verify per-file),dusko-todorovic
13eb15beb712bc60,Claudio Puelles,Peru,,,claudio-puelles
f58b474bf5d86e5f,Joaquim Silva,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Joaquim%20%22Netto%20BJJ%22%20Silva%20por%20Photo%20Fight.png?width=400,Wikimedia Commons (verify per-file),joaquim-silva
4a39d90a99b006dd,Nassourdine Imavov,France,https://commons.wikimedia.org/wiki/Special:FilePath/Nassourdine%20Imavov.jpg?width=400,Wikimedia Commons (verify per-file),nassourdine-imavov
ec887ad9a414aff9,Paul Craig,United Kingdom,,,paul-craig
86dc7b9318febf9b,Rinat Fakhretdinov,Russia,,,lyudovit-klayn-0
81d3fc0435cfe7ac,Zhang Mingyang,People's Republic of China,,,zhang-mingyang
3f3f90729e314479,Brian Ortega,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Ortega%20on%20MMAnytt.jpg?width=400,Wikimedia Commons (verify per-file),brian-ortega
d38d32acdb6c8ac2,Sergei Pavlovich,Russia,https://commons.wikimedia.org/wiki/Special:FilePath/SergeiPavlovich2018.png?width=400,Wikimedia Commons (verify per-file),sergei-pavlovich
c9b59e3c8b7043f8,Austin Hubbard,United States,,,austin-hubbard
7000b0fb9e20419a,Dricus Du Plessis,South Africa,https://commons.wikimedia.org/wiki/Special:FilePath/IMG-Dricus-Duplessis%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),dricus-du-plessis
fef78cb6d5f39398,Jared Cannonier,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jared%20Cannonier%20at%20UFC%20Fight%20Night%20160%20in%20Copenhagen.jpg?width=400,Wikimedia Commons (verify per-file),jared-cannonier
74bb53e7099cb5b9,Kai Asakura,Japan,https://commons.wikimedia.org/wiki/Special:FilePath/Kai%20Asakura%202023.png?width=400,Wikimedia Commons (verify per-file),
e2acd498178b7fbd,Jessica Andrade,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Jessica%20Andrade%20at%20UFC%20228.jpg?width=400,Wikimedia Commons (verify per-file),jessica-andrade
51e7d13b7f729c50,Drakkar Klose,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Drakkar%20Klose%20.jpg?width=400,Wikimedia Commons (verify per-file),drakkar-klose
49c2ef91fb4491f6,Iasmin Lucindo,Brazil,,,iasmin-lucindo
4ffd2b01b7394143,Toshiomi Kazama,Japan,,,
8e35a9fe9a57b69f,Julija Stoliarenko,Lithuania,,,julija-stoliarenko
b9df3acc0fbdbbc3,Karol Rosa,Brazil,,,karol-rosa
c2c7b0cf6428c50e,Elizeu Zaleski dos Santos,Brazil,,,elizeu-zaleski-dos-santos
1bd08c84baf0f0e2,Rinya Nakamura,Japan,,,
40531c8f39f016fe,Robert Whittaker,New Zealand,https://commons.wikimedia.org/wiki/Special:FilePath/Robert%20whittaker.jpg?width=400,Wikimedia Commons (verify per-file),robert-whittaker
3a70cd0ddb52f7f7,Marcus McGhee,United States,,,marcus-mcghee
0d9f2d60c2483ea0,Shara Magomedov,Russia,https://commons.wikimedia.org/wiki/Special:FilePath/Sharabutdin%20Magomedov%202024.png?width=400,Wikimedia Commons (verify per-file),shara-magomedov
b28df5607a6b1db8,Bryce Mitchell,United States,,,bryce-mitchell
00de3a4bfdc4a1ba,Said Nurmagomedov,Russia,https://commons.wikimedia.org/wiki/Special:FilePath/Said%202022.png?width=400,Wikimedia Commons (verify per-file),said-nurmagomedov
e6abc381d85dfa34,Da'Mon Blackshear,United States,,,damon-blackshear
60bc6c8b8e95bd3c,Amanda Ribas,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/VR5%201744%20%2852868673328%29%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),amanda-ribas
04c3977524fb97e0,Martin Buday,Slovakia,,,mariya-agapova-2
3831bcbeade5a335,Dustin Poirier,United States,https://commons.wikimedia.org/wiki/Special:FilePath/DustinPoirier.png?width=400,Wikimedia Commons (verify per-file),dustin-poirier
27dc95be9b98006d,Daniel Rodriguez,United States,,,daniel-rodriguez
fd67143f447281de,Patricio Freire,Brazil,,,
966e46aafac530c8,Islam Dulatov,Russia,,,islam-dulatov
837a9f78be0b2fc9,Marcin Prachnio,Poland,,,marcin-prachnio
a0989877f644f2ab,Lukasz Brzeski,Poland,,,lukasz-brzeski
c5156b7a02344aa1,Stephen Thompson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/From%20cancer%20to%20company%20commander%20130802-M-AR522-306%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),stephen-thompson
b015a1a954f587d1,Calvin Kattar,United States,,,calvin-kattar
94b00343ca5505af,Lauren Murphy,United States,,,lauren-murphy
c089e6624556674f,Mike Davis,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Mike%20Davis%20at%20Vyralcon%202022%20%283%29%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),mike-davis
e5e9129255fd285f,Melissa Martinez,Mexico,,,
875c9f59fc746b88,Ilia Topuria,Spain,https://commons.wikimedia.org/wiki/Special:FilePath/Ilia%20Topuria%20at%20the%20Orbeliani%20Palace%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),ilia-topuria
f5f171343461fc38,Kai Kara-France,New Zealand,https://commons.wikimedia.org/wiki/Special:FilePath/Kaikarafrance.png?width=400,Wikimedia Commons (verify per-file),kai-kara-france
e18ec46a5875684b,Felipe Lima,Brazil,,,felipe-lima
3dc200641c5e5245,Viviane Araujo,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Viviane%20Ara%C3%BAjo%20%28lutadora%29.jpg?width=400,Wikimedia Commons (verify per-file),viviane-araujo
fa92f349c2df714c,Jamahal Hill,United States,,,jamahal-hill
e6bdebff94eddc25,Nikolas Motta,Brazil,,,
09c4ebb55e8079b1,Kamaru Usman,United States,https://commons.wikimedia.org/wiki/Special:FilePath/KamaruUsmanPress2018.png?width=400,Wikimedia Commons (verify per-file),kamaru-usman
00cc7715cc0d4b51,Miranda Maverick,United States,,,miranda-maverick
a7ed9d9e59972d38,Court McGee,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Court%20McGee%202012%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),court-mcgee
f8588e91351f8a39,Vanessa Demopoulos,United States,,,vanessa-demopoulos
539a8690e6be156e,Julianna Pena,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Ceremonial%20weigh%20ins%20-%20Amanda%20Nunes%20vs%20Julianna%20Pe%C3%B1a%20UFC%20269%20-%20YouTube%20-%200%2023%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),julianna-pena
e8904c85658949e8,Kayla Harrison,United States,https://commons.wikimedia.org/wiki/Special:FilePath/President%20Donald%20Trump%20congratulates%20Kayla%20Harrison%20after%20her%20victory%20during%20UFC%20316%20%2854577590491%29%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),kayla-harrison
f1ab1276d646f580,Ariane da Silva,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Ariane%20Lipski.jpg?width=400,Wikimedia Commons (verify per-file),ariane-lipski
c4d39d0ecab35b23,Jeka Saragih,Indonesia,,,
f1fe8d640302d684,Yanal Ashmouz,Israel,,,yanal-ashmoz
c9bb479dabdb48bf,Billy Ray Goff,United States,,,
ecdf6dcdb523bb8d,Kurt Holobaugh,United States,,,kurt-holobaugh
cfd0252570ae2229,Rayanne dos Santos,Brazil,,,rayanne-amanda
98def16d7bb14aa9,Sodiq Yusuff,Nigeria,,,sodiq-yusuff
37962e622840843a,Nursulton Ruziboev,Uzbekistan,https://commons.wikimedia.org/wiki/Special:FilePath/NursultonRuziboev2024.png?width=400,Wikimedia Commons (verify per-file),nursultan-ruziboev
ca846720b8878cbc,Elise Reed,United States,,,karlos-olberg-3
0ce8ac03e1fc8da4,Luana Pinheiro,Brazil,,,luana-pinheiro
941e2615d914d962,Jose Aldo,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Aldo%2C%20UFC%20189%20World%20Tour%20London%20%282%29%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),jose-aldo
b4f7cacb2ddc5231,Brad Katona,Canada,,,brad-katona
3e56f6fcc29a8f9d,Santiago Ponzinibbio,Argentina,https://commons.wikimedia.org/wiki/Special:FilePath/Santiago%20Ponzinibbio.jpg?width=400,Wikimedia Commons (verify per-file),santiago-ponzinibbio
adae0f478fafba7e,Miesha Tate,United States,https://commons.wikimedia.org/wiki/Special:FilePath/MIESHA%20TATE%20BREAKS%20DOWN%20CONOR%20MCGREGOR%20VS%20KHABIB%20NURMAGOMEDOV%20UFC%20229%20-%20YouTube%20-%200-46%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),miesha-tate
c42bb75b660872de,Marina Rodriguez,Brazil,,,marina-rodriguez
83c80f54de1b32fe,Don'Tale Mayes,United States,,,dontale-mayes
c64e85074d1984f8,Anthony Smith,United States,,,anthony-smith
0eed054506a94abf,Cameron Saaiman,South Africa,,,cameron-saaiman
4068eabd52a7fa93,Chelsea Chandler,United States,,,chelsea-chandler
2ec8d26e4041f9fb,Michael Chandler,United States,https://commons.wikimedia.org/wiki/Special:FilePath/MichaelChandler0523%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),michael-chandler
5a9c4dff8eee3cd8,Yair Rodriguez,Mexico,https://commons.wikimedia.org/wiki/Special:FilePath/Carrera%20con%20Yair%20%22Pantera%22%20Rodr%C3%ADguez%20-i---i-%20%2830657689682%29%20cropped.jpg?width=400,Wikimedia Commons (verify per-file),yair-rodriguez
a238e2e4c9670e90,Sean Woodson,United States,,,sean-woodson
c58c3a863045d224,Yan Xiaonan,People's Republic of China,,,yan-xiaonan
297d71e3e51e67fc,Darren Elkins,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Darren-Elkins.jpg?width=400,Wikimedia Commons (verify per-file),darren-elkins
4c2501ed3cec6b3c,Diana Belbita,Romania,https://commons.wikimedia.org/wiki/Special:FilePath/Diana%20Belbita%20July%202021.jpg?width=400,Wikimedia Commons (verify per-file),diana-belbita
4d3420e4479f7e2d,Istela Nunes,Brazil,,,istela-nunes
d711c2758350cbf5,Victor Henry,United States,,,victor-henry
daa8caf6878b4796,CJ Vergara,United States,,,cj-vergara
59fcc641cfc67b7d,Ronaldo Rodriguez,Mexico,,,
e743c67e21cfa0e9,Vinc Pichel,United States,,,vinc-pichel
6e78fc11797303ec,Gunnar Nelson,Iceland,https://commons.wikimedia.org/wiki/Special:FilePath/Gunnar%20about2.jpg?width=400,Wikimedia Commons (verify per-file),gunnar-nelson
09257c82f023e752,Molly McCann,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/Molly%20McCann%202018.jpg?width=400,Wikimedia Commons (verify per-file),molly-mccann
a0cd4255eec2a5b8,Mick Parkin,United Kingdom,,,mick-parkin
7915c978759b49fb,Puja Tomar,India,,,puja-tomar
2cf328c893839744,Guram Kutateladze,Sweden,,,guram-kutateladze
e1601c0597a7b444,Andre Lima,Brazil,,,
42ef43eb5a5e2399,Josiane Nunes,Brazil,,,josiane-nunes
0488ce27e1b8bb1d,Rei Tsuruya,Japan,,,
5d5dc3bf943ec3f3,Armen Petrosyan,Russia,,,armen-petrosyan
d46685b2069b7029,Julian Marquez,United States,,,julian-marquez
d64eea071f4c4273,Andrea Lee,United States,,,andrea-lee
7a88ea78c1ad646f,Melsik Baghdasaryan,Armenia,,,melsik-baghdasaryan
623decd8a3a04ba3,Julia Avila,United States,,,julia-avila
8536eeb50cbb47fd,Justin Tafa,New Zealand,,,justin-tafa
860c192798dd902a,Kevin Jousset,France,,,kevin-jousset
5d343b433377ccd9,Anshul Jubli,India,,,anshul-jubli
bc712336ca186386,Jairzinho Rozenstruik,Suriname,https://commons.wikimedia.org/wiki/Special:FilePath/Jairzinho%20Rozenstruik%20at%20UFC%20244.jpg?width=400,Wikimedia Commons (verify per-file),jairzinho-rozenstruik
91b7ec57781273b3,Damir Hadzovic,Kingdom of Denmark,https://commons.wikimedia.org/wiki/Special:FilePath/Damir%20Had%C5%BEovi%C4%87.jpg?width=400,Wikimedia Commons (verify per-file),damir-hadzovic
2e98f3a31b40b58f,Carlston Harris,Guyana,,,carlston-harris
37c471a0293b8114,Abdul Razak Alhassan,Ghana,,,abdul-razak-alhassan
9f310e095342e68c,Viktoriia Dudakova,Russia,,,viktoriia-dudakova
97b41815ee1fcfd0,Joe Solecki,United States,,,joe-solecki
b7f5a832b68bad95,Colby Covington,United States,https://commons.wikimedia.org/wiki/Special:FilePath/ColbyCovingtonFortJackson2022%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),colby-covington
15a5d250b43e99c3,Billy Quarantillo,United States,,,billy-quarantillo
a08d0019ab93b5d6,Ottman Azaitar,Germany,,,ottman-azaitar
9b0a5e128fb051a5,Fernando Padilla,Mexico,,,
194c30e0b6259280,Josefine Knutsson,Sweden,,,
04af9104a6d2ebbc,Shavkat Rakhmonov,Kazakhstan,https://commons.wikimedia.org/wiki/Special:FilePath/Shavkat%20Rakhmonov%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),shavkat-rakhmonov
87cca15cbb8f6d7b,Kron Gracie,Brazil,,,kron-gracie
64779053fdf01be7,Bryan Battle,United States,,,bryan-battle
621594f54b916cda,Chris Weidman,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Chris%20Weidman%20at%20UFC%20230.jpg?width=400,Wikimedia Commons (verify per-file),chris-weidman
8608ea6dda73b4bc,Clay Guida,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Clay%20Guida.png?width=400,Wikimedia Commons (verify per-file),clay-guida
cae5d7218cbc2994,Song Kenan,People's Republic of China,,,song-kenan
d534705eda01adaa,Stipe Miocic,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Stipebrowns4.jpg?width=400,Wikimedia Commons (verify per-file),stipe-miocic
9ae6be6b0db58d78,James Llontop,Peru,,,james-llontop
b7b781c36eec84ca,Jonathan Martinez,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jonathan%20Martinez%20at%20UFC%20234%20in%20Melbourne%2C%20Australia.jpg?width=400,Wikimedia Commons (verify per-file),jonathan-martinez
e23b0c40b31209fc,Damon Jackson,United States,,,damon-jackson
8b5a35b5b96d68de,Mickey Gall,United States,,,mickey-gall
faeba0b553b119db,Matthew Semelsberger,United States,,,matthew-semelsberger
77051a019991ecab,Cody Stamann,United States,,,cody-stamann
aee5bfbf2cc387ac,Trevin Giles,United States,,,trevin-giles
c3bcfc16b4af14a3,Pedro Munhoz,Brazil,https://commons.wikimedia.org/wiki/Special:FilePath/Dominick%20Cruz%20vs.%20Pedro%20Munhoz%20-%20UFC%20269%20weigh-in%20%26%20staredown%20-%20YouTube%20-%200-49%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),pedro-munhoz
0651190a213d45b2,Jack Shore,,https://commons.wikimedia.org/wiki/Special:FilePath/Jack%20Shore%20at%20CAGE%20Warrior%20100.jpg?width=400,Wikimedia Commons (verify per-file),jack-shore
f18236a4cfbcb1d5,Alexandr Romanov,Moldova,,,alexandr-romanov
5de030e625a4928c,Rodrigo Nascimento,Brazil,,,rodrigo-nascimento-ferreira
9bb425f4d50a87eb,Rafael Dos Anjos,Brazil,,,rafael-dos-anjos
e0506c372c3a8916,Daniel Pineda,United States,,,daniel-pineda
f9289606c5dd9dc2,Matheus Nicolau,Brazil,,,matheus-nicolau
dd08899a91fb108b,Jessica Penne,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Jessica%20Penne%20OF.jpg?width=400,Wikimedia Commons (verify per-file),jessica-penne
3fbed33ac7d823ae,Robelis Despaigne,Cuba,https://commons.wikimedia.org/wiki/Special:FilePath/RobelisDespaigne.jpg?width=400,Wikimedia Commons (verify per-file),robelis-despaigne
a5ad19d30b712b5e,Jared Gooden,United States,,,jared-gooden
c62d07b2a13212ac,Jonathan Pearce,United States,,,jonathan-pearce
045c822cfbde9b37,Raquel Pennington,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Raquel%20Pennington%20UFC%20%2829214885452%29%20%28cropped%29.jpg?width=400,Wikimedia Commons (verify per-file),raquel-pennington
9bc937f20639dce9,Ovince Saint Preux,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Ovince%20Saint%20Preux.jpg?width=400,Wikimedia Commons (verify per-file),ovince-saint-preux
932f0c2a98982c95,Carla Esparza,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Carla%20Esparza%202022%2001.jpg?width=400,Wikimedia Commons (verify per-file),carla-esparza
73c7983d59bbc307,Tim Means,United States,,,tim-means
8a16937a5715022f,Da Woon Jung,South Korea,,,da-un-jung
64c7119b9beb015a,Roosevelt Roberts,United States,,,roosevelt-roberts
64f842aa46e8b2d6,Taylor Lapilus,France,,,taylor-lapilus
edf83b64bd3557d4,Victor Altamirano,Mexico,,,victor-altamirano
1b1d9afb92063b51,Irene Aldana,Mexico,https://commons.wikimedia.org/wiki/Special:FilePath/Irene%20Aldana%20UFC%202023%2002.png?width=400,Wikimedia Commons (verify per-file),irene-aldana
1e3c1b3b3d096236,Yazmin Jauregui,Mexico,,,yazmin-jauregui
d77d7e2d8258cc82,Victoria Leonardo,United States,,,victoria-leonardo
766e3c91dde6eea2,Li Jingliang,People's Republic of China,,,li-jingliang
292dbb8896fa15dd,Josh Culibao,Australia,,,joshua-culibao
aae070309e2d5bd6,Herbert Burns,Brazil,,,herbert-burns
2aefc53c93252102,Ricky Glenn,United States,,,ricky-glenn
f9a5ee6982ab08de,Pannie Kianzad,Sweden,https://commons.wikimedia.org/wiki/Special:FilePath/Pannie%20Kianzad%20on%20MMAnytt.jpg?width=400,Wikimedia Commons (verify per-file),pannie-kianzad
81d9e153155e5028,Tony Ferguson,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Tony%20Ferguson%202025.jpg?width=400,Wikimedia Commons (verify per-file),tony-ferguson
5cb64276b6b9ea55,Muhammad Mokaev,United Kingdom,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%BE%D0%B7%D0%B2%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5%20%D0%BD%D0%B0%20%D1%80%D0%BE%D0%B4%D0%B8%D0%BD%D1%83%20%D0%9C%D1%83%D1%85%D0%B0%D0%BC%D0%BC%D0%B0%D0%B4%20%D0%9C%D0%BE%D0%BA%D0%B0%D0%B5%D0%B2%20%D0%9B%D0%AE%D0%94%D0%98%20%D0%A1%D0%9F%D0%9E%D0%A0%D0%A2%D0%90%201-20.png?width=400,Wikimedia Commons (verify per-file),muhammad-mokaev
fb02ddf6816c3234,Bill Algeo,United States,,,bill-algeo
a374c5a5b49514b5,Brian Kelleher,United States,,,brian-kelleher
b4ee0bfbd422d135,Lucie Pudilova,Czech Republic,,,lucie-pudilova
52626334298457ab,Mariya Agapova,Kazakhstan,,,mariya-agapova
c9ff426866e8dfd3,Michelle Waterson-Gomez,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Michelle%20Waterson%20smiling%20UFC%20229.jpg?width=400,Wikimedia Commons (verify per-file),michelle-waterson
419200e8de9e524f,Andrei Arlovski,Belarus,https://commons.wikimedia.org/wiki/Special:FilePath/Arlovski.png?width=400,Wikimedia Commons (verify per-file),andrei-arlovski
abd8076120059678,Kyung Ho Kang,South Korea,https://commons.wikimedia.org/wiki/Special:FilePath/Kang%20Kyung-Ho%20from%20acrofan.jpg?width=400,Wikimedia Commons (verify per-file),kyung-ho-kang
02a12331a51dc780,Nate Maness,United States,,,nate-maness
777df79be81ed0b5,Shayilan Nuerdanbieke,People's Republic of China,,,shayilan-nuerdanbieke
0c3ba783cdf08931,Miguel Baeza,United States,,,miguel-baeza
5b6371044f5a293b,Montana De La Rosa,United States,https://commons.wikimedia.org/wiki/Special:FilePath/Montana%20De%20La%20Rosa%20on%20MMAnytt.jpg?width=400,Wikimedia Commons (verify per-file),montana-de-la-rosa
