normalized_name,source,canonical_id
nick denis,sherdog,bec5c5bcda49d162
mike massenzio,sherdog,a0678b8066e86510
miguel torres,sherdog,4ff49a81c905157f
eddie yagin,sherdog,aa70effc1161ff7e
eric wisely,sherdog,bfc2acf76c6ac7fd
aaron rosa,sherdog,f7f357927a0e95d1
mackens semerzier,sherdog,0cc95f3d65ef1f09
steve cantwell,sherdog,5d4c92bff66911d0
chris cope,sherdog,97200a58a53fca1d
jon olav einemo,sherdog,599b2ef68290b9cf
christian morecraft,sherdog,321a2ab5cb5cb34e
jorge rivera,sherdog,f49dcdb0cae73698
eric schafer,sherdog,dbfe75614f7ede35
daniel roberts,sherdog,64ed450be4c32da6
joseph sandoval,sherdog,229adb5166b797dd
junior assuncao,sherdog,239566c4fce299c4
claude patrick,sherdog,a1fe071d0fdf68cb
krzysztof soszynski,sherdog,8268d3869cc5fc9b
dennis hallman,sherdog,1f6e8477f44ad104
rich attonito,sherdog,b3e9073d53f29cce
stephen bass,sherdog,18f4133744e5137a
dustin neace,sherdog,1463949150ba9d54
jason brilz,sherdog,9f77aa7ddf8e6276
nick pace,sherdog,1f4a2a1ce7056d73
shamar bailey,sherdog,85edff408fb9b7d3
clay harvison,sherdog,db59d055ceb0c24b
cole escovedo,sherdog,0ecbdaefd9e339fe
paul bradley,sherdog,22a48c7dd5b6602b
matt lucas,sherdog,f7d472ab1980a0da
edward faaloloto,sherdog,496d4ebf95509162
rob broughton,sherdog,10cb9ebd56eb0d5d
tyson griffin,sherdog,7652c9c89c9f6225
eliot marshall,sherdog,e4e359a0aa4e6d39
danny downes,sherdog,2937187310468aa7
kenny florian,sherdog,ed4fa97291fe0c12
matt hughes,sherdog,b2bd73930caf05dd
ricardo romero,sherdog,56d1c6d9ae1e2736
donny walker,sherdog,4e8af8e4f88cc25b
mike lullo,sherdog,c48e6e670f0359e1
ian loveland,sherdog,7b23fd06b901565c
chris lytle,sherdog,b846daf927967a94
jason reinhardt,sherdog,f18dbb31bcefc93e
andre winner,sherdog,afd169519300c165
joe stevenson,sherdog,611ceb9a50616ff8
curt warburton,sherdog,1318dffe39a8969c
shane carwin,sherdog,a952cc6135340614
jesse bongfeldt,sherdog,35004f1d2c0eeef8
tim credeur,sherdog,d295785dd7ac9851
ryan mcgillivray,sherdog,99e64687e13230f4
kendall grove,sherdog,91e7312791604003
randy couture,sherdog,d489059c75720676
charlie valencia,sherdog,35c44c29fabdc5ae
ryan jensen,sherdog,0d5a2a3c7b1abf4c
kyle watson,sherdog,386696f3539d0325
jon madsen,sherdog,bf39144e667faaa0
kris mccray,sherdog,9f5cefba3b333fa0
sean mccorkle,sherdog,4a2ae4eba7910810
mario miranda,sherdog,68d0494d738dfe3d
waylon lowe,sherdog,79c1743e40bc61a7
ricardo almeida,sherdog,fe61ebf98b4ac9b5
kurt pellegrino,sherdog,8c9249669e4c7295
rob kimmons,sherdog,dd77a096ed30451e
todd brown,sherdog,5033b45cd274332c
tom blackledge,sherdog,74c19e9aa7595e68
chris tuchscherer,sherdog,fac7689da2e7bba2
paul kelly,sherdog,0a4a41f2793fa658
paul taylor,sherdog,abfecb7fc7786da4
gabe ruediger,sherdog,3da958a1e818e9b1
tim hague,sherdog,2bfccf5ca9b94e96
mike guymon,sherdog,2688bd8cfc2d2998
willamy freire,sherdog,585c56caa45ca724
amilcar alves,sherdog,8340786c8fc959b0
marcus davis,sherdog,ef803bac42e6a974
phil baroni,sherdog,bc4f49e80fb2c46c
greg soto,sherdog,26767c5280c68257
antonio mckee,sherdog,4c721aa373ec5009
joe doerksen,sherdog,cc14d3157404edc7
dustin hazelett,sherdog,b3b04484b9377c2c
pat audinwood,sherdog,dacc4e18ecae2a91
tyler toner,sherdog,da3d92fefa826739
fredson paixao,sherdog,dad38cf985c43617
gerald harris,sherdog,f901c7889f44a022
brian foster,sherdog,491be33ae50a6ed3
karo parisyan,sherdog,4ceb248162eb2ef1
goran reljic,sherdog,c8582657f57f492f
nick osipczak,sherdog,d9e2cb24afac3c04
mark scanlon,sherdog,89cf9b00a6b6276f
seth petruzelli,sherdog,fd16474727b655b3
gilbert yvel,sherdog,7a282caac2fd21f7
james wilks,sherdog,dce753ce49abddbf
mark holst,sherdog,d839143b4468288e
james mcsweeney,sherdog,b92c4943d32db3d3
matt serra,sherdog,7d11df982ae0267d
sean sherk,sherdog,e8f4fe9dd8a061ed
steve lopez,sherdog,d2d1f724083b8f4b
john gunderson,sherdog,7bb7537ffb105909
tomasz drwal,sherdog,93f00a03fa44fb1e
forrest petz,sherdog,dc3fbd168bba6fb2
james toney,sherdog,10536b1a04ab67c8
john salter,sherdog,c5209dcbc67051ae
rodney wallace,sherdog,6f8ed7dbd7c5df7e
james irvin,sherdog,8e68628967b9920b
steve steinbeiss,sherdog,484c83dce0ec8054
keith jardine,sherdog,e4eedec09eb93cb1
josh bryant,sherdog,90ab2280e6f730f0
chuck liddell,sherdog,e82d9eed17fb4b14
david loiseau,sherdog,f966a99d0791c7b4
jesse lennox,sherdog,c87b88ab025f17eb
dan lauzon,sherdog,5a281ecf2377f825
joe brammer,sherdog,0bd00ae8b3539d59
jesse forbes,sherdog,1f71ea0e370d2b45
paul daley,sherdog,2d883239d6a909a4
kevin ferguson,sherdog,648681e769190015
jonathan goulet,sherdog,42fc1a6d327c7a94
yoshiyuki yoshida,sherdog,13cc53e6e9057c87
renzo gracie,sherdog,0e1583638d7465ef
brad blackburn,sherdog,79d9a83760535761
matt veach,sherdog,06594882edcdbd64
mostapha alturk,sherdog,922abb12f676eae9
nate quarry,sherdog,c6c9976cdbc48b02
ronys torres,sherdog,82f9a9026c50c694
rob emerson,sherdog,c920244eb65831d7
caol uno,sherdog,8952bf8b15d94b02
lucio linhares,sherdog,867ead327f2b9b0d
rory markham,sherdog,1e45716ba21dd991
paul buentello,sherdog,8ea4a79e681edfac
shannon gugerty,sherdog,0288ecddd7032852
chase gormley,sherdog,aabe54dfc86a25a8
mark coleman,sherdog,aa6cc497bf0d7fed
frank trigg,sherdog,37f3f34cf57d0194
justin buchholz,sherdog,a404f9759e008969
rolles gracie,sherdog,849571af07ca8e30
kyle bradley,sherdog,39270190e20c9e84
wilson gouveia,sherdog,b80602c582137cc1
shane nelson,sherdog,37a64b4fce96980f
kevin burns,sherdog,9fa664166ac556c3
houston alexander,sherdog,95e54695de4b7c8f
darrill schoonover,sherdog,a0cc96195b64aa09
justin wren,sherdog,7ac6a415d3f79f90
jake rosholt,sherdog,ea3aa65260809983
brock larson,sherdog,14cafec198ecd13d
jason dent,sherdog,e533f1d6f08c6544
denis kang,sherdog,44b0d8a8cfaed5fc
antoni hardonk,sherdog,8cdf08e5b0619387
razak alhassan,sherdog,f4f5d820727d0111
hermes franca,sherdog,acd1e1af435d1cd7
drew mcfedries,sherdog,c39da331ae1fb5c6
roger huerta,sherdog,e07bd7ac97d249dc
chris wilson,sherdog,276449943d118f05
justin mccully,sherdog,c0b25d6da4ada1a3
marcus aurelio,sherdog,737294bf3cb63b33
jake obrien,sherdog,8dc68849a49d22de
mike ciesnolevicz,sherdog,783c63d6e7d15285
frank lester,sherdog,1874eb38cd2d9566
dale hartt,sherdog,a99c2aeeaf679094
denis stojnic,sherdog,a12af6a3519429fd
xavier foupapokam,sherdog,0093db45b442209a
andre gusmao,sherdog,194fe7babbcf3a1b
brandon wolff,sherdog,3562015073af54ef
david kaplan,sherdog,82f6e457486ac939
david bielkheden,sherdog,24493a2ea8f998c9
ryo chonan,sherdog,41fbfa5393ce853c
carmelo marrero,sherdog,18907581352ffcfd
junie browning,sherdog,1486c737d0e4913c
matt horwich,sherdog,b082f2220ebdaea3
nissen osterneck,sherdog,0ecc9d0067ae3d11
joe vedepo,sherdog,8e222c8214b6cdc5
tim mckenzie,sherdog,cff146ae7747d62f
pete sell,sherdog,6391ee518b78255e
ryan madigan,sherdog,20c7a4cb4c54a1d0
jason day,sherdog,f370e66c852108d5
michael patt,sherdog,8e26ae5654bd4faf
brian cobb,sherdog,f2bf0b6ffa5f14d5
per eklund,sherdog,b2fc233c6163bbe4
neil grove,sherdog,06da25dae5f2f433
troy mandaloniz,sherdog,694aa324f51e960b
luigi fioravanti,sherdog,f7cce87c4f21f6ee
rich clementi,sherdog,eaf8a6968f99d6bb
steve bruno,sherdog,ac7a358d3cf8d275
akihiro gono,sherdog,e8515da60f4f5943
christian wellisch,sherdog,d93f006ec6e9145f
matt arroyo,sherdog,ccf8057589cffc27
jeremy horn,sherdog,2e593daaba8d55f5
alexandre barros,sherdog,f480d9b31c5aa2a8
antonio mendes,sherdog,0c086ac382aa5033
nate mohr,sherdog,b0c9cf5181e5857f
dean lister,sherdog,db9f7577ba1b9965
mike wessel,sherdog,e2799e233be63110
reese andy,sherdog,50349f9e303c0269
dan evensen,sherdog,c05a3ec39191b2b3
nate loughran,sherdog,e56887e9af62853c
brodie farber,sherdog,95fc7260a85f7dd0
johnny rees,sherdog,9eb0ee637dbef2a2
corey hill,sherdog,b771cf11cf363bc4
eddie sanchez,sherdog,1d7788c8cfab25ca
josh hendricks,sherdog,a5a1bcf819a2f447
jorge gurgel,sherdog,abbe2a06da09a6b3
alvin robinson,sherdog,15dff9503eea5c24
ryan thomas,sherdog,13493e7ddf9dcbcd
rameau thierry sokoudjou,sherdog,c8eb50b5832a35b5
neil wain,sherdog,97f5648becbfb59e
jess liaudin,sherdog,8843945d29ed9494
samy schiavo,sherdog,e6df9774cd62ced9
brad morris,sherdog,1602dea3a19b8a97
jason lambert,sherdog,9f738949ffdc8bf9
heath herring,sherdog,08cfd60676e55931
luke cummo,sherdog,7120dbf8ef6a1675
james giboo,sherdog,d165b8ec914dc7b4
evan tanner,sherdog,29dfb6725f595e2c
marvin eastman,sherdog,0131e0d0ad4b68d0
rob yundt,sherdog,48881df60777cdec
ivan salaverry,sherdog,85d28e10f8fe5bec
kazuhiro nakamura,sherdog,66ad11fbedaa4ce0
jason tan,sherdog,9a1d5f892a1abb27
travis lutter,sherdog,6ccd85a4b3ce9d19
kalib starnes,sherdog,d145e546aa123fd4
charles mccarthy,sherdog,127f3f945fe8b1a0
kuniyoshi hironaka,sherdog,6547deacdbeae1c3
din thomas,sherdog,aa0d2c0745f0d508
roman mitichyan,sherdog,c436d219cb3e582a
tommy speer,sherdog,d23df0f253222046
john halverson,sherdog,0d47c9fb72301e92
tim sylvia,sherdog,5de2a1006b967033
david heath,sherdog,578aab5787995193
terry martin,sherdog,7615eda5fb1ff2f7
alberto crane,sherdog,1fade4b95a3ad5de
joe veres,sherdog,717b647f695eb42c
colin robinson,sherdog,3619442b3c88d575
jordan radev,sherdog,44106d33ef9dda82
tony desouza,sherdog,72aaef152ff358b9
doug evans,sherdog,4570a1712494d823
luke caudillo,sherdog,c87386fd44e85078
jason black,sherdog,7e513502794c8f2e
diego saraiva,sherdog,253d4fd684f95920
scott junk,sherdog,2240f01830a91da0
edilberto de oliveira,sherdog,86dad05e6b1aac7c
anthony torres,sherdog,f58651330295281f
renato sobral,sherdog,2fc86142db9d0175
mike nickels,sherdog,aa9c2ca695b67177
jason gilliam,sherdog,2ff8ecc5813cbd7a
jens pulver,sherdog,5c0749735c30bee5
floyd sword,sherdog,0b2bced1e64268c1
andy wang,sherdog,f5e205c3777f3818
allen berube,sherdog,e6eab00a250ce9fb
brian geraghty,sherdog,1db6632c3739c8d7
hector ramirez,sherdog,c0fc7855e7ba54ac
rory singer,sherdog,59e3791a88159f84
scott smith,sherdog,05b65d9b94ccb172
pete spratt,sherdog,f21872c3e006f708
chad reiner,sherdog,4723c4de0a20b3d1
sean salmon,sherdog,95ec85b9a3b8883b
elvis sinosic,sherdog,188737e890dce912
assuerio silva,sherdog,f57b7e1b7a9f0c6f
david lee,sherdog,972735291e9dae3b
victor valimaki,sherdog,a96dd89392e45167
brad imes,sherdog,d521a9d69a4cd2bf
josh haynes,sherdog,0fa1f85e79263eb2
dokonjonosuke mishima,sherdog,9a5028a50b86a927
drew fickett,sherdog,b23a2fbea6fc9cfc
rex holman,sherdog,eeedc277772f6be4
sam hoger,sherdog,26753faf6252be32
chris price,sherdog,8c42217b2df7a6fe
ross pointon,sherdog,bbbb5f92c066bbd5
marcio cruz,sherdog,9e9b8dc13cdbff42
jeff joslin,sherdog,265c6ba38a6bea09
shonie carter,sherdog,3fd1a33078cc9246
dave menne,sherdog,71f56a4c96711691
logan clark,sherdog,844bfe5c0548e094
steve byrnes,sherdog,0ec7333ce7bcf593
jeff monson,sherdog,8a8be87c2723bb08
edwin dewees,sherdog,7ab70998420fb252
jeremy jackson,sherdog,d4dc28c91a3ebb60
gideon ray,sherdog,bc2e9301514adade
ken shamrock,sherdog,44942e526557f00c
crafton wallace,sherdog,a9f1e50e8695c37b
danny abbadi,sherdog,826982cdcfca84d8
rob macdonald,sherdog,91ac00eb111bd41e
wes combs,sherdog,9a331ffc2f554829
cory walmsley,sherdog,28c04dec7def3738
jason von flue,sherdog,20d255ecdb33b817
kristof midoux,sherdog,32c9522cd6f01851
dan christison,sherdog,91270561aac360d4
gilbert aldana,sherdog,1edfe620b66b866e
branden lee hinkle,sherdog,630e9611cf44412d
kristian rothaermel,sherdog,efcba8c692e29a32
justin levens,sherdog,286257469698708b
solomon hutcherson,sherdog,5d4cb385ef1e1e3f
royce gracie,sherdog,355ab49f0689b39a
fabiano scherner,sherdog,f04e23de18c5a77c
rick davis,sherdog,a26831858422e6b4
nick thompson,sherdog,a7d83904826bc07d
david terrell,sherdog,e010423975675918
derrick noble,sherdog,97fd3ed36529120a
ansar chalangov,sherdog,a90156affb61e812
trevor prangley,sherdog,a8845b0d070de54f
icho larenas,sherdog,8d4070f777485cdd
justin eilers,sherdog,ab4588e83a43ab0e
mike van arsdale,sherdog,b211efcb9af00e8e
alex karalexis,sherdog,dc0016c4ee58289e
kevin jordan,sherdog,08a4339520d9b713
jeff newton,sherdog,a3bcb202a4e21fc2
kit cope,sherdog,60cffa5f23018976
kerry schall,sherdog,e2ba5073126b715d
sean gannon,sherdog,d0f8557ed02d1f39
keigo kunihara,sherdog,cbf2a5cb9d678167
ron faircloth,sherdog,51212d1f07da2e2e
tra telligman,sherdog,dffb24ac2eec4204
brian gassaway,sherdog,8f05de8a22c7f6ba
matt lindland,sherdog,7725e8c0dd8eb142
bill mahood,sherdog,8188c98adcaba490
koji oishi,sherdog,a98e08b2147e26e5
travis wiuff,sherdog,d02b8ba81e2dc643
jason thacker,sherdog,c5d11d860d041710
chris sanford,sherdog,6fe879e9990b430b
lodune sincaid,sherdog,80d60b8c9dfe8b0c
alex schoenauer,sherdog,6961ca4d8fefdb39
josh rafferty,sherdog,1e676d4ee9e43629
mike kyle,sherdog,2156e4524364f7c2
renato verissimo,sherdog,f23958aa4ccc7491
tony fryklund,sherdog,d18a8ca30fec34d5
vernon white,sherdog,58e56cf555ef3909
ronald jhun,sherdog,01d4ed2a8b222ebe
kimo leopoldo,sherdog,9f18559d7bb99750
curtis stout,sherdog,0d97ee0a2b405e46
tiki ghosn,sherdog,a566ab83a3523cf8
wesley correira,sherdog,ce9b91cd83484edb
wes sims,sherdog,dda9bec87e4756aa
jonathan wiezorek,sherdog,c2c7d67653a364e1
wade shipp,sherdog,00bf375a277f773b
genki sudo,sherdog,59beeac79c44b320
carlos newton,sherdog,9a7afa468c117369
lee murray,sherdog,24b8453ebfd1abaa
falaniko vitale,sherdog,c3354ca538952510
david abbott,sherdog,b757dff81d651f14
pedro rizzo,sherdog,d38049999f432764
ricco rodriguez,sherdog,04d06251fd84db9a
keith rockel,sherdog,edcfc589b82ed25e
nick agallar,sherdog,9d8aaac375a93632
gan mcgee,sherdog,331d51d0365fbe04
dave strasser,sherdog,31b8a26fd1cf66f5
gerald strebendt,sherdog,85259ff15a4256ae
ian freeman,sherdog,cf90e2c0cd3a7e76
eddie ruiz,sherdog,ecbee9ffbf2f4e3c
romie aram,sherdog,19164a60dd87b4c0
sean alvarez,sherdog,5e57c20997460532
mark weir,sherdog,84c4441be234c80c
alexandre dantas,sherdog,ed84890337908834
gil castillo,sherdog,dc09397386804f7e
phillip miller,sherdog,a8cc42cc9886b1b7
benji radach,sherdog,12d285111a8c7d9a
eugene jackson,sherdog,052de29c49ffccbb
chris haseman,sherdog,2e0d8fd7f2fca534
nick serra,sherdog,656692cf9635eb01
zach light,sherdog,6bd1950bd1b718bb
steve berger,sherdog,b47b9c95b278faf7
rodrigo ruas,sherdog,5f8e3e08e90b23d7
murilo bustamante,sherdog,80d8328c705761d1
amar suloev,sherdog,5038857be52629b9
andrei semenov,sherdog,2f1fbc2bd6de77d9
hayato sakurai,sherdog,1305cdcfcb205185
pat miletich,sherdog,3cdca0c0fa76341b
pete williams,sherdog,fb8f469d4c386fa4
kelly dullanty,sherdog,c84fb2e9db592a95
jutaro nakao,sherdog,5402a0a4e11a6813
kevin randleman,sherdog,7d04b5b8f64139d3
chris brennan,sherdog,737ff3e4e61a7d52
bobby hoffman,sherdog,cf8251dca1212160
homer moore,sherdog,00ec09680e8ba710
roberto traven,sherdog,2b61ff8dd7ec1825
fabiano iha,sherdog,bea28cb0a7cfa3d8
semmy schilt,sherdog,513026b79b532216
yuki kondo,sherdog,9c6e628282bba41d
phil johns,sherdog,97ebf501a8e6f7da
kenichi yamamoto,sherdog,caa1f3f8ab1b4585
yoji anjo,sherdog,0686f6bca076b4ea
daiju takase,sherdog,cfa35fb65101b67f
lance gibson,sherdog,5afd2445175ea405
maurice smith,sherdog,f058482fa10f328a
aaron brink,sherdog,33b43a20e1bd22ec
john lewis,sherdog,2299078570f14b8d
mark hughes,sherdog,20f827af55a418f7
ben earwood,sherdog,1f27875ce3880d20
dan severn,sherdog,cc493f3eb5b9a1a4
laverne clark,sherdog,87ac809ea766d308
tedd williams,sherdog,d4e7a0bcbb7c18d7
tim lajcik,sherdog,6fe93e117186c430
brad gumm,sherdog,dc928205ffbdbfb6
cj fernandes,sherdog,b01bd4976d857ec8
david dodd,sherdog,93bbab33e0c53fb1
amaury bitetti,sherdog,22d1db20d8c3e814
marcelo aguiar,sherdog,98e8c0a8c7cdd75f
nate schroeder,sherdog,f4b6d62b875b8ac7
ron waterman,sherdog,6573f2fb171fbdd2
joe slick,sherdog,bf3b4a5f80455c1e
steve judson,sherdog,72080a491652f4ee
jermaine andre,sherdog,00277456aae6fb7b
katsuhisa fujii,sherdog,da1c2b52c11b568d
jason delucia,sherdog,9ffa3b7c33288953
frank shamrock,sherdog,22fe7fa0f9676d3c
jason godsey,sherdog,40acd2ff6a677e72
brad kohler,sherdog,4ff8f5a47a8043ec
paul jones,sherdog,76af84085f5ecc6c
valeri ignatov,sherdog,9a2b88e181788527
marco ruas,sherdog,3ecb8f16e55dba36
andre pederneiras,sherdog,49ba0e8c91983725
royce alger,sherdog,a9f5a35571e9e274
andre roberts,sherdog,a15ab587d8691f6f
travis fulton,sherdog,eea9b108dcdcc779
guy mezger,sherdog,4c253d11bd83253e
gary goodridge,sherdog,4dd09787344596a9
sione latu,sherdog,962b3e8f55b0df07
jerry bohlander,sherdog,0c603cfd98e2841b
mikey burnett,sherdog,3b1959e0324182c2
townsend saunders,sherdog,41ab1ef4a4cf6c9b
tulio palhares,sherdog,df9a90f1158fdb2b
hugo duarte,sherdog,549a0e3c8d5b56f1
joe pardo,sherdog,d13a62dd0b312fea
harry moskowitz,sherdog,a30def9df6a04c4b
igor zinoviev,sherdog,11981173ae1ff39f
kevin jackson,sherdog,b2e2aeb12a7fca98
joe charles,sherdog,50719a1c09cb0cda
mark kerr,sherdog,901b31354c4a6885
dwayne cason,sherdog,74958a380db9fbe8
dave beneteau,sherdog,41f84b2aa711eedb
carlos barreto,sherdog,6cd9ac94ac3c4d4f
greg stott,sherdog,5860f0d9901e35a1
alex hunter,sherdog,17e0fc49d3874816
dan bobish,sherdog,01709e122602b35d
brian johnston,sherdog,136c810df4337cff
moti horenstein,sherdog,d841c91f418b2e1a
joe moreira,sherdog,15136eeb48ba2b62
sam fulton,sherdog,019227815d4a6489
steven graham,sherdog,379b1d7457d2ddb8
dmitri stepanov,sherdog,5f3010b65835aef7
jack nilson,sherdog,5152489b5c9b0885
scott ferrozzo,sherdog,d7d1d9d5c5f554aa
nick sanzo,sherdog,6a226162ef1efb05
eric martin,sherdog,2619516bd38d3e15
don frye,sherdog,9e36933ae52683b9
steve nelmark,sherdog,50318e6854ddc376
mark hall,sherdog,cf72fdfece028678
paul varelans,sherdog,7fb6023072170fc1
cal worsham,sherdog,2f79b0c943753b28
tai bowden,sherdog,7a8a943823cfd649
marcus bossett,sherdog,08939d3a01e77524
sam adkins,sherdog,f57a233ec7585dd6
oleg taktarov,sherdog,418c34747793bb23
keith hackney,sherdog,4f490e01ed8b3d6f
steve jennum,sherdog,bd3369ea8af1fcb7
scott bessac,sherdog,58b1b31ed7d18555
remco pardoel,sherdog,d915c4f52338fa11
larry cureton,sherdog,afa925a6af87f386
harold howard,sherdog,dd5b34cb8e67d4a9
anthony macias,sherdog,c1c7b5a04c87da3b
patrick smith,sherdog,81443dd1a36b0b96
todd medina,sherdog,8356c85f3cb46e69
johnny rhodes,sherdog,00c000e03efcff99
orlando wiet,sherdog,ecc1a642a032189e
scott morris,sherdog,be18db2f22ba7a43
alex volkanovski,odds,00ccd78f83230b09
alex munoz,odds,ccd8beaad6c9957f
daniel hooker,odds,fc949bd38e5955fc
jim crute,odds,a1fe00d04609986b
joseph duffy,odds,0fdb91b86ccca031
josh burkman,odds,36c9f1d81a4cd691
joshua culibao,odds,292dbb8896fa15dd
mike trizano,odds,2def730e463beea2
nathan maness,odds,02a12331a51dc780
rick glenn,odds,2aefc53c93252102
robbie peralta,odds,77ac3c914816f075
steven kennedy,odds,3e0a9c736172f980
vincent morales,odds,19054dc278194e7b
zachary reese,odds,3278a31624e0082e
matt semelsberger,odds,faeba0b553b119db
charlie radtke,odds,b592dbfd55f9fa7c
valentine woodburn,odds,9e3de4de1af35063
michael parkin,odds,a0cd4255eec2a5b8
patrick holohan,odds,bcdf208335575a2d
alexander romanov,odds,f18236a4cfbcb1d5
alexandra albu,odds,55698a0d6a4a04cf
alexey kunchenko,odds,ad7313f6ec630c2a
dmitriy sosnovskiy,odds,30caf9ec0b4ed158
dmitry smoliakov,odds,89a685298c552ac7
sergey pavlovich,odds,d38d32acdb6c8ac2
sergey spivak,odds,e61d510091019852
saparbek safarov,odds,3297a14934a05841
manny gamburyan,odds,435fa781c73cba68
melsik bagdasaryan,odds,7a88ea78c1ad646f
muhammadjon naimov,odds,56adb35526c59c88
viktoriya dudakova,odds,9f310e095342e68c
yanal ashmoz,odds,f1fe8d640302d684
yuri alcantara,odds,d816217cea80cc4a
christian quinonez,odds,1fc339f153e788c3
bharat khandare,odds,975a9cb23f71d3e8
elves brenner,odds,db353d75993d42c3
freddy serrano,odds,01cd6ac0675cc11d
frank trevino,odds,0f12ef646093e656
nick negumereanu,odds,0ecdf0e50055dbdc
nico musoke,odds,5b146e726bca71d0
costas philippou,odds,6876816fa2e5ba55
edmilson souza,odds,d1b744c937baa008
carlos diego ferreira,odds,92120440fcb28c7e
jeka asparido saragih,odds,c4d39d0ecab35b23
jesus santos aguilar,odds,31ff758863c6ad36
jorge antonio cezario de oliveira,odds,306c696a204bcb68
klidson farias de abreu,odds,cfc7947b16fff1b5
lara fritzen procopio,odds,a5d68f68f0094cd8
sheymon da silva moraes,odds,b4610ec008dfc1b2
wagner silva gomes,odds,7da2f5a1af29de66
rodrigo nascimento ferreira,odds,5de030e625a4928c
natalia cristina da silva,odds,a47925a4d8ea3a25
rodrigo lima,odds,1cca25df9c4191e6
rodrigo nogueira,odds,8ceaa6b70bff3652
christian duncan,odds,ba40e07b06503a8c
billy goff,odds,c9bb479dabdb48bf
montserrat ruiz,odds,e18cfacb68119a4b
montserrat rendon,odds,c9abda4e3d5582ad
mark o madsen,odds,009be4cefec0c547
khalil rountree,odds,2cc62c24e03e31f1
antonio dos santos jr,odds,c8b719f91d6c633a
geraldo de freitas jr,odds,a00cf5981fc6d71d
jailton junior,odds,c17b1fa1d28c1eea
marcio alexandre jr,odds,507b90cfda9a8a05
livia renata souza,odds,1bd875af60261100
benoit saintdenis,odds,baf62b0c8795f506
ovince st preux,odds,9bc937f20639dce9
waldo cortesacosta,odds,34808451782bc5ee
da un jung,odds,8a16937a5715022f
doo ho choi,odds,a7a6034e8fa43cf3
seung woo choi,odds,c75a488268aa12f7
jun yong park,odds,f38e417c84745f67
hyun sung park,odds,ada98c070f3899ef
ali al qaisi,odds,0229ec05be3b5c16
mark delarosa,odds,59dc61acb672f524
weili zhang,odds,934bd39fbb77e527
yadong song,odds,6e8a5fe4993ba864
kenan song,odds,cae5d7218cbc2994
na liang,odds,0797fc8692d8f81a
ning guangyou,odds,f25073893cf0ee80
yanan wu,odds,74f92ba368c34527
qileng aori,odds,14d7083ccbe8c09e
zha yi,odds,01d2ad4fbc27e632
zhu rong,odds,38460724e5eca228
zhuikui yao,odds,9d8277c0016dc302
magomed bibulatov,odds,060c96b72f13efdb
danaa batgerel,odds,6548b398e3d39f7f
heili alateng,odds,a47743ba4ed6cb92
su mudaerji,odds,284456a2771843a3
wuliji buren,odds,52bc5079bd696774
hayisaer maheshate,odds,fab54d525f0f2d9d
abusupiyan magomedov,odds,1be0a07a75aba8b6
sharabutdin magomedov,odds,0d9f2d60c2483ea0
bobby green,odds,70838bdc207b5308
gabriel green,odds,37ab9320fc514bf9
enrique briones,odds,654002bc34b6572e
jose mariscal,odds,9676911f60bd8e0e
lupita godinez,odds,b0959ad762762a12
ronaldo souza,odds,fc98a30687f898be
rodrigo vargas,odds,abec838c9b8cf79d
carlos vergara,odds,daa8caf6878b4796
roberto sanchez,odds,a63f233ab499daec
ian garry,odds,302c7dcb0fec325e
mike mathetha,odds,f4094ae72b9562f5
tecia torres,odds,b228d39d964f5931
katlyn chookagian,odds,c9317300533eb973
veronica macedo,odds,f0a323d30b06e3a8
cheyanne buys,odds,02daaff72f859e6e
michelle waterson,odds,c9ff426866e8dfd3
kalinn williams,odds,b9f1b98324b5733d
phil brooks,odds,676cb2c23ec7fa8d
urijah hall,odds,bb1e94f2c695817f
luiz garagorri,odds,a8fb592d1aeb112c
glaico franca,odds,524d8b90eeb3f318
luis henrique da silva,odds,6f26d55c4081cede
alvaro herrera,odds,923329196d8e8d27
wendell oliveira,odds,9d36d2194c0ef4a4
elizeu zaleski dos santos,official,c2c7b0cf6428c50e
germaine de randamie,official,c9ae734f2686dd84
reinier de ridder,official,db3f5063058ec38a
marcos rogerio de lima,official,b6c51b7cbb426717
montana de la rosa,official,5b6371044f5a293b
chris de la rocha,official,38ae5949773d73df
douglas silva de andrade,official,445643aa88ac4486
jan bachowicz,official,29a6a8a9d3847e14
patricio pitbull,merge,fd67143f447281de
kai kamaka iii,merge,62c22d8f8fd6a0fc
marvin vettori,bfo,e51574999ccf6b8f
paulo costa,bfo,7b6300b29d5151e8
grant dawson,bfo,4baf4a920856545f
jessicarose clark,bfo,67d0649cbcca4b0d
joselyne edwards,bfo,651799fdf8054334
alex caceres,bfo,ce7d7ddb1d8b6120
dwight grant,bfo,3411cece8b9fb184
francisco trinaldo,bfo,0f5f06baf411efde
ike villanueva,bfo,f19ec4821b69587f
nicolae negumereanu,bfo,0ecdf0e50055dbdc
gregory rodrigues,bfo,2127684a702c4006
david onama,bfo,5ae43941a38cb123
mason jones,bfo,384b9ef43aa01a73
tabatha ricci,bfo,f27df41475ce0c44
jamie pickett,bfo,e891217b7a2b4f16
laureano staropoli,bfo,22261a1bef37a657
jai herbert,bfo,f00ed05472a7e699
khama worthy,bfo,c85c178b6d260ec6
daniel lacerda,bfo,fc0cf228f2ac9a7e
jeff molina,bfo,e0c4f89412167696
randa markos,bfo,05018fd6588f6bf5
