canonical_id,fullName,nickname,weightClass,gender,W,L,D,fightCount,height,stance,sherdogId,aliases
091241352895a0fc,Viviane Pereira,,Women's Strawweight,Female,2,2,0,4,"5' 1""",Orthodox,Viviane-Pereira-136367,Viviane Pereira
73d6a1cbbd5ca76a,Naoki Inoue,,Flyweight,Male,1,1,0,2,"5' 9""",Orthodox,Naoki-Inoue-158487,Naoki Inoue
e77ae1e109ec3221,Jenel Lausa,,Flyweight,Male,1,3,0,4,"5' 5""",Orthodox,Jenel-Lausa-86123,Jenel Lausa
ad4d79f5df985bc2,Melinda Fabian,,Women's Flyweight,Female,0,1,1,2,"5' 6""",Orthodox,Melinda-Fabian-198055,Melinda Fabian
676cb2c23ec7fa8d,CM Punk,,Welterweight,Male,0,1,0,2,"6' 1""",Orthodox,Phil-Brooks-184933,CM Punk | Phil Brooks
381b77cc316ca6ee,Rashad Evans,,Light Heavyweight,Male,14,8,1,23,"6' 0""",Orthodox,Rashad-Evans-10200,Rashad Evans
4e832c70f00c22df,Mike Santiago,,Featherweight,Male,0,3,0,3,"5' 10""",Orthodox,Mike-Santiago-66110,Mike Santiago
3d497e7f0fd30cf7,Gleison Tibau,,Lightweight,Male,16,12,0,28,"5' 10""",Southpaw,Gleison-Tibau-5993,Gleison Tibau
cc5d111cbd08c2ae,Mads Burnell,,Featherweight,Male,1,2,0,3,"5' 8""",Orthodox,Mads-Burnell-84910,Mads Burnell
5f2780efb0d6a207,Daniel Kelly,,Middleweight,Male,6,4,0,10,"6' 0""",Southpaw,Daniel-Kelly-49516,Daniel Kelly
eee2c24a46982135,Brad Scott,,Middleweight,Male,3,5,0,8,"6' 1""",Orthodox,Bradley-Scott-44442,Brad Scott
53e16d7281ee2a95,Diego Rivas,,Bantamweight,Male,2,2,0,4,"5' 8""",Orthodox,Diego-Rivas-81835,Diego Rivas
654002bc34b6572e,Henry Briones,,Bantamweight,Male,1,4,0,5,"5' 8""",Orthodox,Enrique-Briones-20939,Henry Briones | Enrique Briones
6c111edf9540e7e1,Felipe Silva,,Lightweight,Male,1,2,0,3,"6' 0""",Orthodox,Felipe-Silva-128357,Felipe Silva
83cf0a71bfe4ecc8,Vitor Belfort,,Middleweight,Male,15,10,0,26,"6' 0""",Southpaw,Vitor-Belfort-156,Vitor Belfort
ca172e6171b5c16a,Lyoto Machida,,Light Heavyweight,Male,16,8,0,24,"6' 1""",Southpaw,Lyoto-Machida-7513,Lyoto Machida
75fbec65de2c4022,Alberto Mina,,Welterweight,Male,3,1,0,4,"6' 0""",Orthodox,Alberto-Mina-16705,Alberto Mina
6d9ea9e3e1caa253,James Bochnovic,,Middleweight,Male,0,2,0,2,"6' 4""",Orthodox,James-Bochnovic-130011,James Bochnovic
f95c980798dc40e8,Luan Chagas,,Welterweight,Male,1,2,1,4,"6' 0""",Orthodox,Luan-Chagas-113505,Luan Chagas
b5b50f5d42cd2cd1,Patrick Williams,,Bantamweight,Male,1,3,0,4,"5' 8""",Orthodox,Patrick-Williams-69607,Patrick Williams
4599b5344efcb99b,Bec Rawlings,,Women's Strawweight,Female,2,5,0,7,"5' 6""",Orthodox,Bec-Rawlings-84964,Bec Rawlings
bb112083e2e2307d,Tom Duquesnoy,,Bantamweight,Male,2,1,0,3,"5' 7""",Orthodox,Tom-Duquesnoy-92239,Tom Duquesnoy
b18c4850465e803a,Oliver Enkamp,,Welterweight,Male,0,2,0,2,"6' 0""",Switch,Oliver-Enkamp-122281,Oliver Enkamp
0c65dee0313cc765,Mark Godbeer,,Heavyweight,Male,2,2,0,4,"6' 4""",Orthodox,Mark-Godbeer-54637,Mark Godbeer
30caf9ec0b4ed158,Dmitry Sosnovskiy,,Heavyweight,Male,1,0,0,1,"6' 3""",Orthodox,,Dmitry Sosnovskiy | Dmitriy Sosnovskiy
2eaebaa5d3266263,Mike Pyle,,Welterweight,Male,10,9,0,19,"6' 0""",Orthodox,Mike-Pyle-4577,Mike Pyle
f62accf98283cccd,Russell Doane,,Bantamweight,Male,3,5,0,8,"5' 7""",Orthodox,Russell-Doane-30054,Russell Doane
5bdf217aaf7c4770,Albert Morales,,Bantamweight,Male,1,4,1,6,"5' 9""",Orthodox,Albert-Morales-161099,Albert Morales
8f60a31a6231d3f2,Brian Camozzi,,Welterweight,Male,0,3,0,3,"6' 2""",Orthodox,Brian-Camozzi-101093,Brian Camozzi
36c9f1d81a4cd691,Joshua Burkman,,Welterweight,Male,6,12,0,19,"5' 10""",Orthodox,Joshua-Burkman-10003,Joshua Burkman | Josh Burkman
e2cce68cdae13df8,Cyril Asker,,Heavyweight,Male,2,3,0,5,"6' 0""",Orthodox,Cyril-Asker-94411,Cyril Asker
69682e5e528b1b1d,Damien Brown,,Lightweight,Male,2,4,0,6,"5' 10""",Orthodox,Damien-Brown-62243,Damien Brown
80cf00ee1aa86151,Rob Wilkinson,,Middleweight,Male,0,2,0,2,"6' 3""",Orthodox,Rob-Wilkinson-86279,Rob Wilkinson
c06c8c7c751e1641,Jeremy Kennedy,,Featherweight,Male,3,1,0,4,"5' 11""",Orthodox,Jeremy-Kennedy-104645,Jeremy Kennedy
87a9174f6b733776,Timothy Johnson,,Heavyweight,Male,4,3,0,7,"6' 3""",Southpaw,,Timothy Johnson
dcc4c2c6224df893,Maia Stevenson,,Women's Strawweight,Female,0,1,0,1,"5' 4""",Orthodox,,Maia Stevenson
c67cfb974659b686,Joe Soto,,Bantamweight,Male,3,5,0,8,"5' 6""",Orthodox,Joe-Soto-17004,Joe Soto
d4093a5641314390,Godofredo Pepey,,Featherweight,Male,5,6,0,11,"5' 7""",Orthodox,Godofredo-Castro-40623,Godofredo Pepey
bee7df25108682d1,Juliana Lima,,Women's Strawweight,Female,3,4,0,7,"5' 5""",Orthodox,Juliana-Lima-73710,Juliana Lima
9b9ea13e4c7b1268,Francimar Barroso,,Light Heavyweight,Male,4,4,0,9,"6' 1""",Orthodox,Francimar-Barroso-14702,Francimar Barroso
16cfb6813c3d1a0e,Sabah Homasi,,Welterweight,Male,0,3,0,3,"6' 0""",Orthodox,Sabah-Homasi-47068,Sabah Homasi
3cdbc0bac2de8249,Galore Bofando,,Welterweight,Male,1,1,0,2,"5' 11""",Switch,Galore-Bofando-59466,Galore Bofando
558c93337ed04a1e,Abel Trujillo,,Lightweight,Male,6,4,0,11,"5' 8""",Orthodox,Abel-Trujillo-17129,Abel Trujillo
6bb71f2c5cb249a5,Oluwale Bamgbose,,Middleweight,Male,1,4,0,5,"5' 11""",Switch,Oluwale-Bamgbose-103153,Oluwale Bamgbose
2595335cf9f4ccb6,Erick Silva,,Welterweight,Male,7,8,0,15,"6' 0""",Orthodox,Erick-Silva-15009,Erick Silva
ba313f9c15d6e87b,Carls John De Tomas,,Bantamweight,Male,0,2,0,2,"5' 5""",Southpaw,Carls-John-de-Tomas-198787,Carls John De Tomas
f3e207a6fad4c372,Antonio Braga Neto,,Middleweight,Male,1,2,0,3,"6' 3""",Orthodox,Antonio-Braga-Neto-19530,Antonio Braga Neto
0c591076970de4d4,Angela Magana,,Women's Strawweight,Female,0,3,0,3,"5' 1""",Orthodox,Angela-Magana-21720,Angela Magana
1fdb82a65230ff57,DeAnna Bennett,,Women's Flyweight,Female,0,0,1,1,"5' 4""",Orthodox,,DeAnna Bennett
88cf27c235252f3a,Christina Marks,,Women's Flyweight,Female,0,1,0,1,"5' 7""",Orthodox,,Christina Marks
e7b6268227d48032,Ryan Janes,,Middleweight,Male,2,2,0,4,"6' 3""",Orthodox,Ryan-Janes-40126,Ryan Janes
c324856c56a86032,Karine Gevorgyan,,Women's Flyweight,Female,0,1,0,1,"5' 4""",,,Karine Gevorgyan
7585b2a944d7fb8f,Ariel Beck,,Women's Flyweight,Female,0,1,0,1,"5' 6""",Southpaw,,Ariel Beck
cbd164d57bca43f8,Michael Bisping,,Middleweight,Male,20,9,0,29,"6' 1""",Orthodox,Michael-Bisping-10196,Michael Bisping
acd17c5aedfb1951,Wang Guan,,Featherweight,Male,1,0,0,1,"5' 9""",Orthodox,,Wang Guan
a5198369c0b7891a,Bobby Nash,,Welterweight,Male,0,3,0,3,"6' 0""",Orthodox,Bobby-Nash-75423,Bobby Nash
c037a767cc1ef76f,Kailin Curran,,Women's Strawweight,Female,1,6,0,7,"5' 4""",Orthodox,Kailin-Curran-62703,Kailin Curran
975a9cb23f71d3e8,Bharat Kandare,,Featherweight,Male,0,1,0,1,"5' 7""",Orthodox,,Bharat Kandare | Bharat Khandare
808f47a64c727146,Bojan Velickovic,,Welterweight,Male,2,3,1,6,"6' 0""",Southpaw,Bojan-Velickovic-76620,Bojan Velickovic
54d19773dbde8d48,Ashkan Mokhtarian,,Flyweight,Male,0,2,0,2,"5' 6""",Southpaw,Ashkan-Mokhtarian-144015,Ashkan Mokhtarian
8722f9f4edfb2d81,Will Brooks,,Lightweight,Male,1,3,0,4,"5' 10""",Orthodox,Will-Brooks-76241,Will Brooks
3066694104acd63e,Anthony Hamilton,,Heavyweight,Male,3,7,0,10,"6' 5""",Orthodox,Anthony-Hamilton-58947,Anthony Hamilton
f7b2a7aa4db59b24,Nate Marquardt,,Middleweight,Male,13,12,0,25,"6' 0""",Orthodox,Nate-Marquardt-1712,Nate Marquardt
ae98337e765a7540,Michel Quinones,,Lightweight,Male,0,2,0,2,"5' 10""",Orthodox,Michel-Quinones-75509,Michel Quinones
ca913b69434d3774,Marcel Fortuna,,Light Heavyweight,Male,1,2,0,3,"6' 1""",Orthodox,Marcel-Fortuna-79995,Marcel Fortuna
3e3dc69971a47e5f,Georges St-Pierre,,Welterweight,Male,20,2,0,22,"5' 11""",Orthodox,Georges-St-Pierre-3500,Georges St-Pierre
328aa12aa510b966,Johny Hendricks,,Welterweight,Male,13,8,0,21,"5' 9""",Southpaw,Johny-Hendricks-24539,Johny Hendricks
8219a4a60f230e13,Hacran Dias,,Featherweight,Male,3,5,0,8,"5' 8""",Orthodox,Hacran-Dias-19789,Hacran Dias
719e971c619e32c0,Christian Colombo,,Heavyweight,Male,0,2,1,3,"6' 5""",Orthodox,Christian-Colombo-55092,Christian Colombo
695f5fb046b6e440,Jonathan Wilson,,Light Heavyweight,Male,1,3,0,4,"6' 2""",Southpaw,Jonathan-Wilson-108571,Jonathan Wilson
83b077347f2d55fa,Marcin Held,,Lightweight,Male,1,3,0,4,"5' 9""",Orthodox,Marcin-Held-47065,Marcin Held
b1ca161d9081a318,Pearl Gonzalez,,Women's Strawweight,Female,0,2,0,2,"5' 4""",Orthodox,Pearl-Gonzalez-90485,Pearl Gonzalez
3d4d0e0f4b897d30,Marco Beltran,,Bantamweight,Male,3,3,0,6,"5' 8""",Orthodox,Marco-Beltran-40285,Marco Beltran
b362969dd9d44845,Takanori Gomi,,Lightweight,Male,4,9,0,13,"5' 7""",Southpaw,Takanori-Gomi-425,Takanori Gomi
c9309ef7c0bb931b,Henrique da Silva,,Light Heavyweight,Male,2,4,0,6,"6' 3""",Orthodox,Henrique-da-Silva-175493,Henrique da Silva
4a006f04f6697366,Chan-Mi Jeon,,Women's Strawweight,Female,0,2,0,2,"5' 5""",Orthodox,,Chan-Mi Jeon
84c111b0487abffa,Hyun Gyu Lim,,Welterweight,Male,3,4,0,7,"6' 3""",Orthodox,Hyun-Gyu-Lim-21040,Hyun Gyu Lim
be7ca0896a9b24a2,Azunna Anyanwu,,Heavyweight,Male,0,1,0,1,"6' 1""",Orthodox,Azunna-Anyanwu-68352,Azunna Anyanwu
4dd5f37ce220b771,Jason Saggo,,Lightweight,Male,3,3,0,6,"5' 11""",Orthodox,Jason-Saggo-58213,Jason Saggo
6914f7e3c51f545d,Mitch Clarke,,Lightweight,Male,2,5,0,7,"5' 10""",Orthodox,Mitch-Clarke-22556,Mitch Clarke
89b3a167881f8e40,Adriano Martins,,Lightweight,Male,4,3,0,7,"5' 10""",Southpaw,Adriano-Martins-9907,Adriano Martins
5bf5e634025b2d4c,Bojan Mihajlovic,,Light Heavyweight,Male,0,3,0,3,"5' 11""",Orthodox,Bojan-Mihajlovic-12400,Bojan Mihajlovic
50ca8de2c6af86bd,Abdul-Kerim Edilov,,Light Heavyweight,Male,1,0,0,1,"6' 2""",Orthodox,AbdulKerim-Edilov-63045,Abdul-Kerim Edilov
6470cb184347ee74,Andrew Holbrook,,Lightweight,Male,2,3,0,5,"5' 11""",Southpaw,Andrew-Holbrook-78384,Andrew Holbrook
be11b38a0308e67c,Hector Sandoval,,Flyweight,Male,2,2,0,4,"5' 2""",Orthodox,Hector-Sandoval-35409,Hector Sandoval
cec0879515f488d1,Rafael Natal,,Middleweight,Male,9,7,1,17,"6' 0""",Orthodox,Rafael-Natal-13968,Rafael Natal
a6880457573e9cfe,Damian Grabowski,,Heavyweight,Male,0,3,0,3,"6' 1""",Orthodox,Damian-Grabowski-30320,Damian Grabowski
b5f670b3107420b1,Frankie Perez,,Lightweight,Male,1,3,0,4,"5' 11""",Orthodox,Frankie-Perez-79784,Frankie Perez
9e5ef683064f9dcc,Chris Wade,,Lightweight,Male,5,2,0,7,"5' 10""",Orthodox,Chris-Wade-79335,Chris Wade
4619de6b6eb3960a,James Mulheron,,Heavyweight,Male,0,1,0,1,"5' 10""",Orthodox,James-Mulheron-63627,James Mulheron
4ee16e3ec4f5f875,Neil Seery,,Flyweight,Male,3,4,0,7,"5' 4""",Orthodox,Neil-Seery-14062,Neil Seery
3bd5f3713e2f04ae,Charlie Ward,,Welterweight,Male,0,2,0,2,"5' 11""",Orthodox,Charlie-Ward-163615,Charlie Ward
ffd07aa9a1d853e5,Leslie Smith,,Women's Bantamweight,Female,4,3,0,7,"5' 9""",Orthodox,Leslie-Smith-46542,Leslie Smith
cf3f2ea88b3ffbe5,Daniel Omielanczuk,,Heavyweight,Male,4,5,0,9,"6' 0""",Southpaw,Daniel-Omielanczuk-54303,Daniel Omielanczuk
1edc63b08c1058d6,Travis Browne,,Heavyweight,Male,9,7,1,17,"6' 6""",Orthodox,Travis-Browne-16785,Travis Browne
da5fbda0368aa1c0,Jesse Taylor,,Ultimate Fighter 25 Welterweight Tournament,Male,1,1,0,2,"6' 0""",Orthodox,,Jesse Taylor
ec52f97e0892ba1c,Nick Roehrick,,Light Heavyweight,Male,0,1,0,1,"6' 2""",Orthodox,Nick-Roehrick-189015,Nick Roehrick
91ae4fd95536fb0e,Tom Gallicchio,,Welterweight,Male,0,1,0,1,"5' 10""",Southpaw,Tom-Gallicchio-17843,Tom Gallicchio
fe6db6e8cd8d7deb,Joachim Christensen,,Light Heavyweight,Male,1,3,0,4,"6' 3""",Orthodox,Joachim-Christensen-31777,Joachim Christensen
8b8733f5d79916eb,Dennis Siver,,Lightweight,Male,12,8,0,21,"5' 6""",Orthodox,Dennis-Siver-9817,Dennis Siver
863043b36d75dc26,Johnny Case,,Lightweight,Male,4,2,0,6,"5' 10""",Orthodox,Johnny-Case-28017,Johnny Case
cd52d6f403b61647,Josh Stansbury,,Light Heavyweight,Male,1,2,0,3,"6' 2""",Orthodox,Josh-Stansbury-18495,Josh Stansbury
b9878142404f9e3d,Dong Hyun Kim,,Welterweight,Male,13,4,0,18,"6' 2""",Southpaw,Dong-Hyun-Kim-16374,Dong Hyun Kim
3c8c821cf5967642,Tarec Saffiedine,,Welterweight,Male,2,4,0,6,"5' 10""",Switch,Tarec-Saffiedine-21912,Tarec Saffiedine
2bab9959c5c3681c,Kwan Ho Kwak,,Bantamweight,Male,0,2,0,2,"5' 5""",Switch,Kwan-Ho-Kwak-156471,Kwan Ho Kwak
938d6139f4a0eb51,Dominique Steele,,Welterweight,Male,1,4,0,5,"5' 10""",Orthodox,Dominique-Steele-47845,Dominique Steele
b0b4106fbaf9078b,Kiichi Kunimoto,,Welterweight,Male,3,2,0,5,"5' 10""",Orthodox,Kiichi-Kunimoto-21039,Kiichi Kunimoto
d0643c25e44d149b,Jim Wallhead,,Welterweight,Male,0,2,0,2,"5' 10""",Orthodox,Jim-Wallhead-12903,Jim Wallhead
26ae63367d222af1,Alex Nicholson,,Middleweight,Male,1,3,0,4,"6' 4""",Orthodox,Alex-Nicholson-121077,Alex Nicholson
90efd09dcf44976c,Chris Camozzi,,Middleweight,Male,9,10,0,19,"6' 2""",Orthodox,Chris-Camozzi-17224,Chris Camozzi
e5cd4ff6a44874e5,Reza Madadi,,Lightweight,Male,3,4,0,7,"5' 11""",Orthodox,Reza-Madadi-18921,Reza Madadi
5b146e726bca71d0,Nicholas Musoke,,Welterweight,Male,3,3,0,6,"6' 0""",Orthodox,Nicholas-Musoke-26160,Nicholas Musoke | Nico Musoke
6146e3ecce522fa5,Michael McBride,,Lightweight,Male,0,2,0,2,"6' 1""",Orthodox,Michael-McBride-109357,Michael McBride
960e23b76f91b0ed,Cindy Dandois,,Women's Bantamweight,Female,0,1,0,1,"5' 7""",Orthodox,,Cindy Dandois
6b2c7089023e54fc,Joe Proctor,,Lightweight,Male,4,4,0,8,"5' 10""",Orthodox,Joe-Proctor-46307,Joe Proctor
d313529688db621a,Roy Nelson,,Heavyweight,Male,9,10,0,19,"6' 0""",Orthodox,Roy-Nelson-10249,Roy Nelson
ce3bb77d0a2403ef,Rashid Magomedov,,Lightweight,Male,5,1,0,6,"5' 9""",Orthodox,Rashid-Magomedov-41524,Rashid Magomedov
b1d06ed438651ca1,Augusto Mendes,,Bantamweight,Male,1,2,0,3,"5' 6""",Orthodox,Augusto-Mendes-160663,Augusto Mendes
95fb81f2f0a38481,Nathan Coy,,Welterweight,Male,1,2,0,3,"5' 10""",Southpaw,Nathan-Coy-25412,Nathan Coy
aa9862a4004f1fb0,Anthony Johnson,,Welterweight,Male,13,6,0,19,"6' 2""",Orthodox,Anthony-Johnson-17662,Anthony Johnson
742fa0928eacb223,Gegard Mousasi,,Middleweight,Male,9,3,0,12,"6' 2""",Orthodox,Gegard-Mousasi-7466,Gegard Mousasi
4bdab2ed8de06016,Patrick Cote,,Middleweight,Male,10,11,0,21,"5' 11""",Orthodox,Patrick-Cote-6612,Patrick Cote
bfed4bc413a3efa1,Mike de la Torre,,Featherweight,Male,2,4,0,7,"5' 11""",Orthodox,Mike-de-la-Torre-17915,Mike de la Torre
eedd17b17f17ffb8,Brad Pickett,,Bantamweight,Male,5,9,0,14,"5' 6""",Orthodox,Brad-Pickett-11743,Brad Pickett
bed9c053b4de1820,Scott Askham,,Middleweight,Male,2,4,0,6,"6' 3""",Southpaw,Scott-Askham-40518,Scott Askham
235123f139816175,Rony Jason,,Featherweight,Male,4,4,0,9,"5' 7""",Orthodox,Rony-Mariano-Bezerra-38190,Rony Jason
ab5c622e7bbc7106,Garreth McLellan,,Middleweight,Male,1,4,0,5,"6' 1""",Southpaw,Garreth-McLellan-71237,Garreth McLellan
cf2ad1574b363f26,Sam Sicilia,,Featherweight,Male,5,7,0,12,"5' 8""",Orthodox,Sam-Sicilia-53205,Sam Sicilia
2108d19a3a417032,Alex Ricci,,Lightweight,Male,0,2,0,2,"5' 11""",Orthodox,Alessandro-Ricci-74266,Alex Ricci
ea79ea1007210907,Reginaldo Vieira,,Bantamweight,Male,1,2,0,3,"5' 7""",Orthodox,Reginaldo-Vieira-52454,Reginaldo Vieira
dffe747fd4dbf3a0,Phillipe Nover,,Featherweight,Male,1,6,0,7,"5' 9""",Orthodox,Phillipe-Nover-7415,Phillipe Nover
73d94285465f4100,Roan Carneiro,,Welterweight,Male,4,5,0,9,"5' 11""",Orthodox,Roan-Carneiro-2886,Roan Carneiro
50ccc3b715fcc437,Michinori Tanaka,,Bantamweight,Male,2,3,0,5,"5' 5""",Orthodox,Michinori-Tanaka-71942,Michinori Tanaka
e04431032c654b57,Daniel Jolly,,Light Heavyweight,Male,0,2,0,2,"6' 1""",Orthodox,Daniel-Jolly-83243,Daniel Jolly
504c543e16ce624d,JC Cottrell,,Lightweight,Male,0,2,0,2,"5' 9""",Orthodox,JC-Cottrell-43874,JC Cottrell
01671847968cab02,Viktor Pesta,,Heavyweight,Male,1,4,0,5,"6' 3""",Orthodox,Viktor-Pesta-74176,Viktor Pesta
51915c3ed303577a,Jocelyn Jones-Lybarger,,Women's Strawweight,Female,0,3,0,3,"5' 7""",Orthodox,Jocelyn-JonesLybarger-68957,Jocelyn Jones-Lybarger
89a28d856ea449d0,Ronda Rousey,,Women's Bantamweight,Female,6,2,0,8,"5' 7""",Orthodox,Ronda-Rousey-73073,Ronda Rousey
c5cb40a63a95f4b5,Brandon Thatch,,Welterweight,Male,2,4,0,6,"6' 2""",Switch,Brandon-Thatch-22298,Brandon Thatch
4bbefabef0c2c707,Cole Miller,,Featherweight,Male,10,9,0,20,"6' 1""",Orthodox,Cole-Miller-13133,Cole Miller
cd1e10c0d8d0fb10,James Moontasri,,Welterweight,Male,2,4,0,6,"5' 10""",Switch,James-Moontasri-36889,James Moontasri
e327c936e6dd5a5e,Takeya Mizugaki,,Bantamweight,Male,8,6,0,14,"5' 7""",Orthodox,Takeya-Mizugaki-12074,Takeya Mizugaki
01cd6ac0675cc11d,Fredy Serrano,,Flyweight,Male,2,2,0,4,"5' 3""",Orthodox,Fredy-Serrano-112413,Fredy Serrano | Freddy Serrano
411db32b241c3df7,Tim Kennedy,,Middleweight,Male,3,2,0,5,"5' 11""",Orthodox,Tim-Kennedy-2830,Tim Kennedy
7612011f2a5ce6cd,Valerie Letourneau,,Women's Strawweight,Female,3,3,0,6,"5' 7""",Orthodox,Valerie-Letourneau-21851,Valerie Letourneau
d2a831f6853a7cc2,Zach Makovsky,,Flyweight,Male,3,4,0,7,"5' 4""",Southpaw,Zach-Makovsky-20522,Zach Makovsky
5109772a0e2f1594,Sean O'Connell,,Light Heavyweight,Male,2,5,0,7,"6' 1""",Orthodox,Sean-OConnell-33156,Sean O'Connell
917f08ee170f2c4b,Joseph Gigliotti,,Middleweight,Male,0,2,0,2,"5' 11""",Orthodox,Joe-Gigliotti-160679,Joseph Gigliotti
21c45b34d65c2a32,Tiago dos Santos e Silva,,Featherweight,Male,2,2,0,4,"5' 9""",Orthodox,Tiago-dos-Santos-e-Silva-78479,Tiago dos Santos e Silva
485db931b8168bb1,Keith Berish,,Middleweight,Male,0,1,0,2,"6' 0""",Orthodox,Keith-Berish-46314,Keith Berish
16a3914296cb06fa,Brendan O'Reilly,,Lightweight,Male,1,3,0,4,"5' 7""",Orthodox,Brendan-OReilly-52633,Brendan O'Reilly
c2a7107883bf4b4a,Elvis Mutapcic,,Middleweight,Male,0,2,1,3,"6' 0""",Orthodox,Elvis-Mutapcic-28038,Elvis Mutapcic
2e4866128676d02c,Kyle Noke,,Welterweight,Male,6,6,0,12,"6' 1""",Southpaw,Kyle-Noke-7632,Kyle Noke
1810cf4625b4df6d,Yusuke Kasuya,,Lightweight,Male,0,2,0,2,"5' 7""",Southpaw,Yusuke-Kasuya-63414,Yusuke Kasuya
d733968929f9154f,Seo Hee Ham,,Women's Strawweight,Female,1,3,0,4,"5' 2""",Southpaw,Seo-Hee-Ham-21246,Seo Hee Ham
4255dfd5be46fdaf,Richard Walsh,,Welterweight,Male,2,4,0,6,"6' 0""",Orthodox,Richard-Walsh-55587,Richard Walsh
e033a92471543c1b,Jonathan Meunier,,Welterweight,Male,1,1,0,2,"6' 3""",Switch,Jonathan-Meunier-146567,Jonathan Meunier
6207e59980389975,Geane Herrera,,Flyweight,Male,1,3,0,4,"5' 5""",Orthodox,Geane-Herrera-79290,Geane Herrera
f25073893cf0ee80,Guangyou Ning,,Bantamweight,Male,2,2,0,4,"5' 4""",Southpaw,Guangyou-Ning-26389,Guangyou Ning | Ning Guangyou
9d8277c0016dc302,Yao Zhikui,,Flyweight,Male,1,3,0,4,"5' 5""",Orthodox,Zhikui-Yao-122383,Yao Zhikui | Zhuikui Yao
753c70453c13c712,Ryan Bader,,Light Heavyweight,Male,15,5,0,20,"6' 2""",Orthodox,Ryan-Bader-22858,Ryan Bader
435fa781c73cba68,Manvel Gamburyan,,Featherweight,Male,6,8,0,15,"5' 5""",Orthodox,Manny-Gamburyan-5185,Manvel Gamburyan | Manny Gamburyan
a5734219279b1c93,Magnus Cedenblad,,Middleweight,Male,4,2,0,6,"6' 5""",Orthodox,Magnus-Cedenblad-22137,Magnus Cedenblad
245df6a248fcd79c,Ali Bagautinov,,Flyweight,Male,4,3,0,7,"5' 4""",Orthodox,Ali-Bagautinov-81198,Ali Bagautinov
eef9be884f58d6f0,Anna Elmose,,Women's Strawweight,Female,0,2,0,2,"5' 3""",Orthodox,,Anna Elmose
f4ff13e3303c6eeb,Milana Dudieva,,Women's Bantamweight,Female,1,2,0,3,"5' 3""",Orthodox,Milana-Dudieva-43885,Milana Dudieva
0273470039e3daa2,Heather Clark,,Women's Strawweight,Female,1,2,0,3,"5' 6""",Orthodox,Heather-Clark-67132,Heather Clark
315511d55d9937a2,Erik Perez,,Bantamweight,Male,7,2,0,9,"5' 8""",Orthodox,Erik-Perez-35509,Erik Perez
8ff63c1f2d3dc6a1,Erick Montano,,Welterweight,Male,1,2,0,3,"6' 0""",Orthodox,Erick-Montano-40308,Erick Montano
b113d835c988693a,Jason Novelli,,Lightweight,Male,0,2,0,2,"6' 0""",Orthodox,Jason-Novelli-18136,Jason Novelli
2c8280d95c208420,Chris Avila,,Featherweight,Male,0,2,0,2,"5' 10""",Orthodox,Chris-Avila-155641,Chris Avila
7bf30ff74fd47d17,Dan Henderson,,Middleweight,Male,9,9,0,18,"5' 11""",Orthodox,Dan-Henderson-195,Dan Henderson
f4ed932e3dd2e583,Albert Tumenov,,Welterweight,Male,5,3,0,8,"5' 11""",Orthodox,Albert-Tumenov-60198,Albert Tumenov
58ca6b9e41be609c,Lukasz Sajewski,,Lightweight,Male,0,3,0,3,"5' 8""",Orthodox,Lukasz-Sajewski-31110,Lukasz Sajewski
a3a37e0f5109511c,Tamdan McCrory,,Welterweight,Male,4,5,0,9,"6' 4""",Switch,Tamdan-McCrory-16470,Tamdan McCrory
d2a73daccb248ca4,Cody East,,Heavyweight,Male,0,2,0,2,"6' 3""",Orthodox,Cody-East-33359,Cody East
c56ad53946e537e3,Kelly Faszholz,,Women's Bantamweight,Female,0,2,0,2,"5' 8""",Orthodox,Kelly-Faszholz-117453,Kelly Faszholz
575677ef98189b21,Antonio Silva,,Heavyweight,Male,3,7,1,11,"6' 4""",Orthodox,Antonio-Silva-12354,Antonio Silva
37b156b9c3c4f167,Hector Urbina,,Welterweight,Male,1,2,0,3,"5' 11""",Orthodox,Hector-Urbina-18168,Hector Urbina
524d8b90eeb3f318,Glaico Franca Moreira,,Lightweight,Male,1,2,0,3,"6' 0""",Orthodox,,Glaico Franca Moreira | Glaico Franca
5c3579a291341adc,Kenny Robertson,,Welterweight,Male,4,5,0,9,"5' 10""",Orthodox,Kenny-Robertson-31978,Kenny Robertson
04797624ca8d16a3,Maximo Blanco,,Featherweight,Male,4,5,0,9,"5' 8""",Orthodox,Maximo-Blanco-36618,Maximo Blanco
e5074741e1c5f516,Augusto Montano,,Welterweight,Male,1,2,0,3,"6' 1""",Orthodox,Augusto-Montano-41494,Augusto Montano
775f6853893e741b,Leonardo Guimaraes,,Middleweight,Male,0,2,0,2,"6' 0""",Orthodox,,Leonardo Guimaraes
b4748c86028b3836,Joey Gomez,,Bantamweight,Male,0,2,0,2,"5' 10""",Orthodox,Joey-Gomez-64975,Joey Gomez
a988230b4b29d271,Caio Magalhaes,,Middleweight,Male,4,3,0,7,"6' 1""",Orthodox,Caio-Magalhaes-51163,Caio Magalhaes
8663cbf3302dc139,Sean Spencer,,Welterweight,Male,3,5,0,8,"5' 10""",Orthodox,Sean-Spencer-60908,Sean Spencer
83e037669d5db7ef,Josh Barnett,,Heavyweight,Male,7,3,0,10,"6' 3""",Orthodox,Josh-Barnett-272,Josh Barnett
